代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2018/08/08,11026.07,11095.5,11026.07,11075.25,"5,558,289","142,566,416",0.8359,0.3179,"702,019,072","33,049,678",,,0.8324,100,100,"997,166",,16.7962,,1.7136,,1.1092,,3.9455,91.81,0.6321,,,,,,,TSE
Y9999,加權指數,2018/08/07,11024.97,11030.09,10983.44,10983.44,"5,150,225","120,856,104",-0.3688,0.2881,"702,015,732","32,775,436",,,-0.3695,100,100,"930,272",,16.6568,,1.6994,,1.1,,3.9786,-40.66,0.4232,,,,,,,TSE
Y9999,加權指數,2018/08/06,10997.26,11054.49,10994.97,11024.1,"5,237,227","116,686,424",0.106,0.2716,"701,716,847","32,896,462",,,0.1059,100,100,"919,883",,16.7185,,1.7057,,1.1041,,3.9617,11.67,0.5405,,,,,,,TSE
Y9999,加權指數,2018/08/03,10957.3,11012.43,10957.3,11012.43,"4,935,006","137,475,362",0.7563,0.2866,"701,766,700","32,863,407",,,0.7534,100,100,"953,146",,16.7026,,1.7041,,1.103,,3.9608,82.66,0.5044,,,,,,,TSE
Y9999,加權指數,2018/08/02,11095.67,11095.67,10919.13,10929.77,"6,199,124","142,253,008",-1.517,0.3143,"701,022,418","32,599,487",,,-1.5286,100,100,"1,083,246",,16.5689,,1.6905,,1.0942,,3.9928,-168.36,1.5907,,,,,,,TSE
Y9999,加權指數,2018/08/01,11062.36,11100.02,11058.28,11098.13,"5,996,017","145,469,717",0.3674,0.31,"700,940,529","33,100,215",,,0.3667,100,100,"1,019,958",,16.8234,,1.7164,,1.111,,3.9324,40.62,0.3775,,,,,,,TSE
Y9999,加權指數,2018/07/31,10997.73,11057.51,10976.46,11057.51,"5,767,326","159,012,560",0.2172,0.365,"700,677,239","32,974,429",,,0.217,100,100,"1,041,231",,16.7606,,1.7099,,1.1068,,3.9451,23.97,0.7346,,,,,,,TSE
Y9999,加權指數,2018/07/30,11072.7,11080.41,11001.15,11033.54,"5,483,470","126,647,470",-0.3814,0.3105,"700,398,807","32,899,721",,,-0.3821,100,100,"973,756",,16.7223,,1.706,,1.1042,,3.9541,-42.24,0.7156,,,,,,,TSE
Y9999,加權指數,2018/07/27,11023.07,11075.78,11009.16,11075.78,"5,679,074","126,262,979",0.5919,0.3231,"700,365,073","33,025,278",,,0.5901,100,100,"1,010,105",,16.7954,,1.7134,,1.109,,3.9391,65.17,0.6051,,,,,,,TSE
Y9999,加權指數,2018/07/26,10969.35,11018.19,10966.33,11010.61,"5,644,454","134,168,718",0.4087,0.3388,"700,347,868","32,831,272",,,0.4079,100,100,"1,004,961",,16.703,,1.704,,1.1029,,3.9623,44.82,0.4729,,,,,,,TSE
Y9999,加權指數,2018/07/25,10957.66,10992.29,10956,10965.79,"5,563,011","124,312,361",-0.2692,0.2859,"699,247,366","32,699,483",,,-0.2696,100,100,"937,502",,16.6379,,1.6974,,1.0986,,3.9783,-29.6,0.33,,,,,,,TSE
Y9999,加權指數,2018/07/24,10937.77,10995.39,10917.61,10995.39,"5,925,802","146,033,668",0.443,0.3217,"699,195,302","32,787,539",,,0.4421,100,100,"1,030,270",,16.6824,,1.7019,,1.1016,,3.9676,48.5,0.7105,,,,,,,TSE
Y9999,加權指數,2018/07/23,10929.46,10984.84,10901.75,10946.89,"5,548,013","150,448,335",0.1352,0.3225,"699,175,064","32,642,621",,,0.1351,100,100,"1,026,847",,16.6096,,1.6945,,1.0968,,3.9852,14.78,0.7601,,,,,,,TSE
Y9999,加權指數,2018/07/20,10932.51,10963.95,10893.73,10932.11,"5,917,717","167,651,344",0.8927,0.3249,"699,154,660","32,596,050",,,0.8888,100,100,"1,064,472",,16.5832,,1.6918,,1.095,,3.9909,96.73,0.6481,,,,,,,TSE
Y9999,加權指數,2018/07/19,10868.56,10896.25,10826.14,10835.38,"5,902,184","144,649,020",-0.0653,0.3,"699,151,363","32,308,676",,,-0.0653,100,100,"986,751",,16.4312,,1.6763,,1.085,,4.0264,-7.08,0.6466,,,,,,,TSE
Y9999,加權指數,2018/07/18,10811.43,10872.74,10788.37,10842.46,"6,625,523","165,937,571",0.5888,0.3473,"699,949,308","32,342,766",,,0.5871,100,100,"1,213,014",,16.4912,,1.6774,,1.0855,,4.0222,63.47,0.7827,,,,,,,TSE
Y9999,加權指數,2018/07/17,10802.75,10818.84,10758.83,10778.99,"5,769,752","135,389,500",-0.3555,0.2942,"699,925,489","32,154,197",,,-0.3562,100,100,"998,289",,16.3968,,1.6678,,1.0792,,4.0458,-38.46,0.5548,,,,,,,TSE
Y9999,加權指數,2018/07/16,10867.97,10890.2,10817.45,10817.45,"5,842,702","126,569,125",-0.4334,0.2727,"699,908,647","32,266,760",,,-0.4344,100,100,"948,649",,16.4553,,1.6738,,1.0831,,4.0317,-47.09,0.6696,,,,,,,TSE
Y9999,加權指數,2018/07/13,10769.7,10864.54,10769.7,10864.54,"6,738,061","145,303,027",1.1749,0.3117,"699,827,700","32,406,391",,,1.168,100,100,"1,039,898",,16.5255,,1.6809,,1.0877,,4.0143,126.16,0.8832,,,,,,,TSE
Y9999,加權指數,2018/07/12,10644.91,10752.57,10643.65,10738.38,"5,983,221","132,744,462",0.5764,0.2982,"699,827,625","32,030,489",,,0.5747,100,100,"955,007",,16.3352,,1.6616,,1.0752,,4.0614,61.54,1.0202,,,,,,,TSE
Y9999,加權指數,2018/07/11,10693.64,10693.64,10635.03,10676.84,"5,545,633","132,016,894",-0.7442,0.3134,"700,518,908","31,856,306",,,-0.747,100,100,"955,501",,16.2538,,1.6522,,1.0689,,4.0836,-80.05,0.5449,,,,,,,TSE
Y9999,加權指數,2018/07/10,10737.62,10776.47,10728.24,10756.89,"6,300,857","127,040,565",0.3415,0.3532,"700,636,430","32,096,651",,,0.3409,100,100,"1,012,026",,16.3777,,1.6646,,1.0771,,4.053,36.61,0.4499,,,,,,,TSE
Y9999,加權指數,2018/07/09,10638.9,10746.74,10638.9,10720.28,"6,127,736","140,225,810",1.053,0.3441,"700,611,307","31,984,787",,,1.0475,100,100,"986,658",,16.3199,,1.6587,,1.0732,,4.0672,111.71,1.0165,,,,,,,TSE
Y9999,加權指數,2018/07/06,10645.66,10665.72,10523.58,10608.57,"6,165,283","161,645,296",-0.0305,0.3794,"700,541,166","31,652,288",,,-0.0305,100,100,"1,180,601",,16.151,,1.6416,,1.0621,,4.1099,-3.24,1.3395,,,,,,,TSE
Y9999,加權指數,2018/07/05,10690.91,10709.8,10585.27,10611.81,"5,359,021","132,502,133",-1.0265,0.3034,"700,541,448","31,661,791",,,-1.0318,100,100,"998,158",,16.1542,,1.6419,,1.0624,,4.1087,-110.06,1.1615,,,,,,,TSE
Y9999,加權指數,2018/07/04,10714.25,10752.05,10680.44,10721.87,"5,478,787","123,784,042",0.0574,0.3019,"700,534,033","31,988,694",,,0.0574,100,100,"953,179",,16.321,,1.6588,,1.0733,,4.0667,6.15,0.6683,,,,,,,TSE
Y9999,加權指數,2018/07/03,10802.88,10873.48,10707.68,10715.72,"6,742,265","172,611,739",-0.5773,0.3888,"700,525,026","31,967,676",,,-0.579,100,100,"1,238,857",,16.3096,,1.6577,,1.0726,,4.0693,-62.22,1.5383,,,,,,,TSE
Y9999,加權指數,2018/07/02,10852.17,10886.2,10777.94,10777.94,"6,297,627","144,870,963",-0.5442,0.3257,"700,525,026","32,154,286",,,-0.5456,100,100,"1,034,537",,16.4013,,1.667,,1.0786,,4.0455,-58.97,0.999,,,,,,,TSE
Y9999,加權指數,2018/06/29,10667.64,10836.91,10667.64,10836.91,"5,905,588","141,594,795",1.7141,0.3263,"700,347,701","32,325,016",,,1.6996,100,100,"1,022,448",,16.487,,1.6774,,1.0838,,4.0239,182.63,1.5888,,,,,,,TSE
Y9999,加權指數,2018/06/28,10669.42,10723.84,10633.01,10654.28,"5,819,485","133,002,640",-0.4369,0.3268,"700,092,525","31,777,729",,,-0.4378,100,100,"1,056,734",,16.2064,,1.6488,,1.0654,,4.0932,-46.75,0.8488,,,,,,,TSE
Y9999,加權指數,2018/06/27,10766.88,10800.34,10701.03,10701.03,"6,039,482","149,207,924",-0.383,0.3443,"700,092,050","31,915,994",,,-0.3837,100,100,"1,127,177",,16.2777,,1.6561,,1.0701,,4.0753,-41.14,0.9245,,,,,,,TSE
Y9999,加權指數,2018/06/26,10730.9,10752.99,10651.42,10742.17,"6,545,486","143,021,090",-0.4106,0.3778,"700,092,050","32,038,495",,,-0.4115,100,100,"1,198,251",,16.3393,,1.6623,,1.0741,,4.0597,-44.29,0.9416,,,,,,,TSE
Y9999,加權指數,2018/06/25,10834.07,10851.16,10786.46,10786.46,"5,583,981","126,908,693",-1.0351,0.3516,"700,081,430","32,170,457",,,-1.0405,100,100,"1,062,748",,16.4049,,1.669,,1.0784,,4.043,-112.82,0.5936,,,,,,,TSE
Y9999,加權指數,2018/06/22,10901.25,10914.83,10828.86,10899.28,"6,466,160","151,619,099",-0.382,0.3956,"700,080,354","32,506,358",,,-0.3827,100,100,"1,205,266",,16.578,,1.6866,,1.0898,,3.9993,-41.79,0.7858,,,,,,,TSE
Y9999,加權指數,2018/06/21,10949.85,10992.31,10941.07,10941.07,"6,238,887","138,276,089",0.1247,0.3634,"700,075,987","32,631,362",,,0.1247,100,100,"1,106,856",,16.6411,,1.693,,1.094,,3.9835,13.63,0.4689,,,,,,,TSE
Y9999,加權指數,2018/06/20,10904.8,10969.2,10842.56,10927.44,"7,461,838","181,021,666",0.2132,0.4465,"700,059,960","32,591,040",,,0.213,100,100,"1,402,140",,16.623,,1.6912,,1.0928,,3.9885,23.25,1.1614,,,,,,,TSE
Y9999,加權指數,2018/06/19,11008.77,11008.77,10904.19,10904.19,"7,290,686","172,031,564",-1.653,0.4554,"700,063,429","32,520,994",,,-1.6669,100,100,"1,362,200",,16.5864,,1.6875,,1.0904,,3.997,-183.28,0.9432,,,,,,,TSE
Y9999,加權指數,2018/06/15,10998.2,11087.47,10981.61,11087.47,"7,438,455","193,352,959",0.6672,0.5145,"699,954,367","33,064,273",,,0.665,100,100,"1,273,779",,16.8613,,1.7154,,1.1084,,3.9316,73.49,0.9611,,,,,,,TSE
Y9999,加權指數,2018/06/14,11143.04,11143.04,11013.98,11013.98,"7,130,242","166,993,820",-1.4251,0.4554,"699,954,303","32,843,592",,,-1.4354,100,100,"1,350,719",,16.7469,,1.7038,,1.1009,,3.958,-159.23,1.1551,,,,,,,TSE
Y9999,加權指數,2018/06/13,11153.2,11188.01,11119.24,11173.21,"7,532,863","179,178,883",0.255,0.4692,"699,945,713","33,315,907",,,0.2547,100,100,"1,379,575",,16.9882,,1.7283,,1.1168,,3.9019,28.42,0.6171,,,,,,,TSE
Y9999,加權指數,2018/06/12,11140.02,11160.05,11088.53,11144.79,"7,363,237","183,166,804",-0.0398,0.4486,"699,877,482","33,218,267",,,-0.0398,100,100,"1,359,741",,16.9378,,1.7232,,1.1135,,3.9133,-4.44,0.6415,,,,,,,TSE
Y9999,加權指數,2018/06/11,11168.99,11186.67,11118.81,11149.23,"6,544,815","156,306,058",-0.0644,0.403,"699,858,415","33,231,617",,,-0.0645,100,100,"1,205,053",,16.9431,,1.7238,,1.1138,,3.911,-7.19,0.6083,,,,,,,TSE
Y9999,加權指數,2018/06/08,11243.59,11243.59,11122.98,11156.42,"7,457,434","162,884,808",-0.8472,0.4224,"699,858,415","33,252,694",,,-0.8509,100,100,"1,274,963",,16.9506,,1.7245,,1.1143,,3.9085,-95.33,1.0719,,,,,,,TSE
Y9999,加權指數,2018/06/07,11228.64,11261.68,11188.99,11251.75,"8,651,462","190,317,533",0.4456,0.5153,"699,858,415","33,536,672",,,0.4447,100,100,"1,452,869",,17.0949,,1.7392,,1.1238,,3.8754,49.92,0.6489,,,,,,,TSE
Y9999,加權指數,2018/06/06,11111.14,11207.15,11111.14,11201.83,"8,106,541","173,111,511",0.9164,0.4394,"699,918,415","33,388,880",,,0.9122,100,100,"1,342,941",,17.0207,,1.7316,,1.1189,,3.8926,101.72,0.8649,,,,,,,TSE
Y9999,加權指數,2018/06/05,11130.03,11131.08,11054.62,11100.11,"7,768,901","164,355,099",-0.0845,0.4389,"699,888,274","33,085,528",,,-0.0846,100,100,"1,354,290",,16.8652,,1.7158,,1.1087,,3.9283,-9.39,0.6882,,,,,,,TSE
Y9999,加權指數,2018/06/04,11002.15,11109.5,11002.15,11109.5,"7,608,946","157,570,196",1.4651,0.4174,"699,888,279","33,113,616",,,1.4545,100,100,"1,297,838",,16.8793,,1.7173,,1.1096,,3.925,160.42,0.9804,,,,,,,TSE
Y9999,加權指數,2018/06/01,10882.68,10954.67,10876.97,10949.08,"6,791,499","141,333,015",0.6816,0.412,"699,908,925","32,635,821",,,0.6793,100,100,"1,235,468",,16.6346,,1.6924,,1.0935,,3.9824,74.12,0.7145,,,,,,,TSE
Y9999,加權指數,2018/05/31,10856.03,10909.61,10853.65,10874.96,"8,683,904","239,264,232",0.4971,0.6506,"699,664,152","32,401,892",,,0.4958,100,100,"1,405,646",,16.412,,1.8106,,1.1375,,4.0103,53.79,0.5171,,,,,,,TSE
Y9999,加權指數,2018/05/30,10925.21,10925.21,10799.75,10821.17,"7,427,700","163,634,132",-1.3038,0.456,"699,664,266","32,241,808",,,-1.3124,100,100,"1,344,635",,16.3321,,1.8017,,1.132,,4.0026,-142.95,1.1443,,,,,,,TSE
Y9999,加權指數,2018/05/29,10979.68,10986.53,10929.56,10964.12,"6,779,308","140,619,373",-0.2152,0.3489,"699,663,951","32,667,545",,,-0.2155,100,100,"1,158,970",,16.5446,,1.8252,,1.1467,,3.9777,-23.65,0.5185,,,,,,,TSE
Y9999,加權指數,2018/05/28,10976.49,10999.43,10965.18,10987.77,"6,798,818","141,152,746",0.4155,0.3553,"699,618,951","32,737,295",,,0.4147,100,100,"1,126,688",,16.58,,1.8291,,1.1492,,3.9692,45.47,0.313,,,,,,,TSE
Y9999,加權指數,2018/05/25,10946.62,10977.81,10918.12,10942.3,"6,446,493","128,991,067",0.0491,0.3194,"699,618,951","32,602,128",,,0.0491,100,100,"1,077,863",,16.5085,,1.8212,,1.1442,,3.9857,5.37,0.5458,,,,,,,TSE
Y9999,加權指數,2018/05/24,10910.61,10942.64,10883.52,10936.93,"6,331,255","127,685,157",0.4662,0.3223,"699,535,372","32,582,720",,,0.4651,100,100,"1,063,601",,16.4993,,1.8202,,1.1436,,3.9751,50.75,0.5431,,,,,,,TSE
Y9999,加權指數,2018/05/23,10974.52,10991.86,10886.18,10886.18,"6,751,995","139,732,804",-0.4804,0.357,"699,535,372","32,431,212",,,-0.4816,100,100,"1,128,547",,16.4206,,1.8115,,1.1381,,3.9937,-52.55,0.9661,,,,,,,TSE
Y9999,加權指數,2018/05/22,10986.77,11034.12,10938.73,10938.73,"7,244,202","134,650,037",-0.2505,0.3641,"699,535,372","32,587,065",,,-0.2508,100,100,"1,115,814",,16.4994,,1.8202,,1.1436,,3.9746,-27.47,0.8699,,,,,,,TSE
Y9999,加權指數,2018/05/21,10861.66,10979.1,10861.66,10966.2,"7,127,060","127,521,035",1.2498,0.3474,"699,535,372","32,669,093",,,1.242,100,100,"1,111,966",,16.5392,,1.8246,,1.1464,,3.9646,135.36,1.0843,,,,,,,TSE
Y9999,加權指數,2018/05/18,10844.09,10893.35,10819.07,10830.84,"6,809,564","127,800,499",-0.0274,0.3733,"699,535,376","32,266,040",,,-0.0274,100,100,"1,096,584",,16.335,,1.8021,,1.1322,,4.0141,-2.97,0.6856,,,,,,,TSE
Y9999,加權指數,2018/05/17,10911.74,10938.63,10833.81,10833.81,"6,908,232","133,938,722",-0.5851,0.3622,"699,323,276","32,270,900",,,-0.5868,100,100,"1,133,488",,16.3436,,1.8027,,1.1329,,4.0136,-63.76,0.9619,,,,,,,TSE
Y9999,加權指數,2018/05/16,10873.54,10915.74,10865.07,10897.57,"7,224,691","138,999,702",0.21,0.4184,"699,323,256","32,460,275",,,0.2098,100,100,"1,258,230",,16.4375,,1.813,,1.1394,,3.9901,22.84,0.4659,,,,,,,TSE
Y9999,加權指數,2018/05/15,10965.08,10978.38,10874.73,10874.73,"7,275,156","154,261,858",-0.7091,0.382,"699,338,442","32,392,398",,,-0.7116,100,100,"1,259,302",,16.4014,,1.809,,1.1369,,3.9984,-77.66,0.9464,,,,,,,TSE
Y9999,加權指數,2018/05/14,10938.3,10970.24,10908.86,10952.39,"7,222,849","145,417,795",0.8602,0.3686,"699,338,417","32,622,984",,,0.8565,100,100,"1,168,845",,16.52,,1.8221,,1.1452,,3.9695,93.41,0.5652,,,,,,,TSE
Y9999,加權指數,2018/05/11,10808.4,10874.63,10808.4,10858.98,"7,399,223","165,763,227",0.9179,0.4018,"699,338,622","32,344,202",,,0.9137,100,100,"1,248,505",,16.3766,,1.8063,,1.1352,,3.8918,98.77,0.6155,,,,,,,TSE
Y9999,加權指數,2018/05/10,10731.68,10782.06,10731.68,10760.21,"7,062,376","139,276,989",0.5312,0.3563,"699,340,027","32,049,319",,,0.5298,100,100,"1,102,455",,16.2268,,1.7898,,1.1248,,4.1525,56.86,0.4707,,,,,,,TSE
Y9999,加權指數,2018/05/09,10692.89,10748.6,10689.81,10703.35,"7,074,991","135,741,987",0.112,0.3498,"699,340,027","31,880,636",,,0.1119,100,100,"1,123,979",,16.1436,,1.7806,,1.1191,,4.1923,11.97,0.5499,,,,,,,TSE
Y9999,加權指數,2018/05/08,10610.44,10691.38,10609.04,10691.38,"7,064,737","133,691,609",0.8154,0.3341,"699,352,118","31,845,209",,,0.8121,100,100,"1,042,424",,16.1242,,1.7785,,1.1177,,4.1956,86.47,0.7764,,,,,,,TSE
Y9999,加權指數,2018/05/07,10581.78,10632.62,10555.56,10604.91,"6,108,995","126,046,786",0.7174,0.2829,"699,352,192","31,588,395",,,0.7149,100,100,"956,892",,15.988,,1.7634,,1.1083,,4.2076,75.54,0.7319,,,,,,,TSE
Y9999,加權指數,2018/05/04,10516.45,10566.37,10500.97,10529.37,"5,653,857","120,828,141",0.1445,0.2974,"699,353,889","31,364,246",,,0.1444,100,100,"958,698",,15.87,,1.7504,,1.1001,,4.238,15.19,0.622,,,,,,,TSE
Y9999,加權指數,2018/05/03,10578.98,10578.98,10509.03,10514.18,"5,841,156","124,397,511",-0.9853,0.3045,"699,354,618","31,319,255",,,-0.9902,100,100,"993,874",,15.8572,,1.749,,1.0992,,4.2357,-104.63,0.6587,,,,,,,TSE
Y9999,加權指數,2018/05/02,10665.52,10683.9,10601.1,10618.81,"6,324,416","129,078,743",-0.3666,0.3258,"699,362,368","31,631,248",,,-0.3673,100,100,"1,023,004",,16.0164,,1.7666,,1.1103,,4.205,-39.07,0.7769,,,,,,,TSE
Y9999,加權指數,2018/04/30,10553.41,10660.61,10539.63,10657.88,"6,128,822","119,038,565",0.9897,0.3111,"699,333,965","31,745,821",,,0.9849,100,100,"944,190",,16.0633,,1.7718,,1.1135,,4.1233,104.45,1.1464,,,,,,,TSE
Y9999,加權指數,2018/04/27,10546.29,10573.61,10495.67,10553.43,"5,884,380","120,026,035",0.6183,0.3337,"694,986,804","31,049,494",,,0.6164,100,100,"978,682",,15.884,,1.752,,1.1011,,4.1399,64.85,0.7431,,,,,,,TSE
Y9999,加權指數,2018/04/26,10583.08,10618.68,10478.98,10488.58,"6,642,525","141,386,508",-0.676,0.3813,"694,988,990","30,859,111",,,-0.6783,100,100,"1,175,271",,15.7874,,1.7414,,1.0944,,4.1581,-71.39,1.3229,,,,,,,TSE
Y9999,加權指數,2018/04/25,10541.83,10573.73,10489.2,10559.97,"6,351,251","136,776,817",-0.1846,0.3707,"694,983,189","31,069,052",,,-0.1848,100,100,"1,088,785",,15.8921,,1.7529,,1.1016,,4.2002,-19.53,0.799,,,,,,,TSE
Y9999,加權指數,2018/04/24,10680.38,10692.19,10540.15,10579.5,"6,782,959","160,373,738",-1.0996,0.3866,"694,983,189","31,126,367",,,-1.1057,100,100,"1,253,403",,15.9228,,1.7563,,1.1038,,4.1357,-117.63,1.4213,,,,,,,TSE
Y9999,加權指數,2018/04/23,10756.89,10774.73,10687.25,10697.13,"6,051,313","137,009,845",-0.763,0.3394,"694,983,486","31,472,653",,,-0.766,100,100,"1,053,887",,16.0984,,1.7757,,1.1159,,4.0851,-82.25,0.8115,,,,,,,TSE
Y9999,加權指數,2018/04/20,10802.42,10831.56,10770.05,10779.38,"6,806,918","158,059,140",-1.7486,0.3419,"694,983,701","31,714,988",,,-1.764,100,100,"1,104,024",,16.2241,,1.7896,,1.1247,,4.1164,-191.84,0.5606,,,,,,,TSE
Y9999,加權指數,2018/04/19,10891.66,10983.96,10889.71,10971.22,"7,111,365","155,729,651",1.1369,0.3617,"694,983,416","32,278,110",,,1.1305,100,100,"1,191,068",,16.5128,,1.8214,,1.1447,,4.0367,123.33,0.8688,,,,,,,TSE
Y9999,加權指數,2018/04/18,10842.88,10917.6,10809.89,10847.89,"6,543,380","148,687,299",0.3463,0.3205,"694,983,416","31,915,652",,,0.3457,100,100,"1,124,573",,16.3269,,1.8009,,1.1318,,4.0816,37.44,0.9964,,,,,,,TSE
Y9999,加權指數,2018/04/17,10953.51,10965.2,10799.07,10810.45,"6,616,520","153,987,086",-1.3154,0.3784,"706,786,819","32,351,883",,,-1.3242,100,100,"1,215,854",,16.322,,1.7999,,1.1325,,4.0708,-144.1,1.5165,,,,,,,TSE
Y9999,加權指數,2018/04/16,10962.36,10974.94,10921.17,10954.55,"6,409,388","127,095,002",-0.0989,0.3342,"706,786,792","32,781,081",,,-0.0989,100,100,"1,095,323",,16.5378,,1.8237,,1.1475,,4.0204,-10.84,0.4904,,,,,,,TSE
Y9999,加權指數,2018/04/13,10975.58,10988.23,10938.37,10965.39,"6,238,785","125,811,095",0.0922,0.3463,"706,908,644","32,819,404",,,0.0922,100,100,"1,070,532",,16.5564,,1.8258,,1.1488,,4.0158,10.1,0.4551,,,,,,,TSE
Y9999,加權指數,2018/04/12,10984.12,11008.2,10920.62,10955.29,"5,611,874","110,833,659",-0.1707,0.3227,"706,908,644","32,789,217",,,-0.1708,100,100,"1,008,181",,16.5399,,1.824,,1.1477,,4.0188,-18.73,0.7981,,,,,,,TSE
Y9999,加權指數,2018/04/11,10961.7,11016.35,10953.31,10974.02,"6,297,419","130,018,447",0.4287,0.3644,"706,908,654","32,844,118",,,0.4277,100,100,"1,142,506",,16.5645,,1.827,,1.1495,,4.013,46.84,0.5769,,,,,,,TSE
Y9999,加權指數,2018/04/10,10885.64,10975.67,10874.83,10927.18,"6,989,937","144,177,716",0.3089,0.4244,"706,900,039","32,703,704",,,0.3084,100,100,"1,273,903",,16.4948,,1.8193,,1.1447,,4.0302,33.65,0.9257,,,,,,,TSE
Y9999,加權指數,2018/04/09,10880.14,10904.75,10829.02,10893.53,"5,779,699","132,385,651",0.6653,0.3833,"706,900,005","32,602,947",,,0.6631,100,100,"1,159,616",,16.4429,,1.8134,,1.1408,,4.0402,72,0.6998,,,,,,,TSE
Y9999,加權指數,2018/04/03,10837.54,10837.54,10775.45,10821.53,"5,301,492","117,219,886",-0.613,0.3055,"707,125,442","32,383,275",,,-0.6148,100,100,"1,041,381",,16.339,,1.801,,1.1326,,4.065,-66.74,0.5702,,,,,,,TSE
Y9999,加權指數,2018/04/02,10936.26,10969.88,10882.05,10888.27,"5,336,474","103,301,333",-0.2859,0.2954,"707,119,194","32,582,093",,,-0.2863,100,100,"964,508",,16.4414,,1.8122,,1.1396,,4.0394,-31.22,0.8043,,,,,,,TSE
Y9999,加權指數,2018/03/31,10925.71,10947.16,10905.69,10919.49,"4,423,640","76,778,668",0.1217,0.2231,"706,897,185","32,664,695",,,0.1216,100,100,"777,091",,16.4913,,1.8176,,1.143,,4.0292,13.27,0.3802,,,,,,,TSE
Y9999,加權指數,2018/03/30,10905.3,10969.22,10905.3,10906.22,"5,834,021","115,009,982",0.556,0.3213,"706,571,818","32,616,167",,,0.5544,100,100,"1,031,634",,16.4684,,1.815,,1.1414,,4.0348,60.3,0.5893,,,,,,,TSE
Y9999,加權指數,2018/03/29,10855.66,10889.6,10815.46,10845.92,"5,468,779","117,736,719",-0.1817,0.3084,"706,570,797","32,435,285",,,-0.1818,100,100,"1,023,023",,16.3775,,1.8049,,1.135,,4.055,-19.74,0.6823,,,,,,,TSE
Y9999,加權指數,2018/03/28,10939.97,10939.97,10853.48,10865.66,"5,690,925","117,816,773",-1.1025,0.2801,"706,553,297","32,494,266",,,-1.1086,100,100,"1,015,037",,16.4082,,1.8083,,1.1372,,3.9816,-121.13,0.7872,,,,,,,TSE
Y9999,加權指數,2018/03/27,10901.69,10986.79,10901.69,10986.79,"6,348,820","131,333,756",1.3537,0.3309,"706,553,252","32,856,136",,,1.3446,100,100,"1,096,007",,16.5919,,1.8286,,1.1499,,3.9428,146.74,0.7851,,,,,,,TSE
Y9999,加權指數,2018/03/26,10783.57,10840.05,10781.43,10840.05,"5,643,019","120,769,811",0.1545,0.2944,"706,556,252","32,418,332",,,0.1544,100,100,"985,624",,16.3706,,1.8042,,1.1346,,3.9766,16.72,0.5416,,,,,,,TSE
Y9999,加權指數,2018/03/23,10863.67,10863.67,10758.06,10823.33,"6,868,559","149,767,336",-1.6583,0.3847,"706,558,673","32,368,419",,,-1.6722,100,100,"1,232,383",,16.3472,,1.8016,,1.1329,,3.946,-182.51,0.9596,,,,,,,TSE
Y9999,加權指數,2018/03/22,11045.9,11120.2,10975.33,11005.84,"7,131,905","149,800,516",-0.0475,0.379,"706,558,541","32,914,180",,,-0.0475,100,100,"1,221,537",,16.6309,,1.8321,,1.1524,,3.8222,-5.23,1.3157,,,,,,,TSE
Y9999,加權指數,2018/03/21,11037.35,11072.31,11011.07,11011.07,"6,342,379","132,782,995",0.0021,0.3409,"706,565,780","32,931,065",,,0.0021,100,100,"1,097,218",,16.6386,,1.8329,,1.1529,,3.8194,0.23,0.5562,,,,,,,TSE
Y9999,加權指數,2018/03/20,11016.85,11020.78,10981.04,11010.84,"5,751,472","111,608,927",-0.3264,0.3113,"706,565,780","32,930,032",,,-0.327,100,100,"947,970",,16.6373,,1.8328,,1.1528,,3.8211,-36.06,0.3597,,,,,,,TSE
Y9999,加權指數,2018/03/19,11004.81,11066,10983.25,11046.9,"5,611,915","112,041,452",0.1741,0.3161,"706,565,780","33,037,776",,,0.174,100,100,"965,124",,16.6926,,1.8389,,1.1566,,3.8233,19.2,0.7504,,,,,,,TSE
Y9999,加權指數,2018/03/16,11010.24,11054.86,10933.46,11027.7,"6,617,225","168,157,244",0.084,0.4426,"706,518,679","32,978,948",,,0.0839,100,100,"1,115,901",,16.664,,1.8358,,1.1548,,3.7875,9.25,1.1018,,,,,,,TSE
Y9999,加權指數,2018/03/15,11039.6,11052.11,11008.18,11018.45,"5,841,194","112,950,142",-0.1843,0.3024,"706,526,262","32,950,809",,,-0.1845,100,100,"967,890",,16.6506,,1.8343,,1.1537,,3.7937,-20.35,0.398,,,,,,,TSE
Y9999,加權指數,2018/03/14,11063.73,11070.29,11015.47,11038.8,"5,974,563","120,081,381",-0.5122,0.334,"706,548,656","33,011,854",,,-0.5135,100,100,"1,054,265",,16.6831,,1.8379,,1.156,,3.7944,-56.83,0.4941,,,,,,,TSE
