代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2022/02/08,17955.95,18063.55,17955.95,17966.56,"6,885,105","320,965,472",0.3702,0.5559,"736,539,701","55,373,254",,,0.3695,100,100,"2,244,207",,15.4863,,2.3582,,1.5302,,2.5467,66.26,0.6011,,,,,,,TSE
Y9999,加權指數,2022/02/07,17750.7,17900.3,17712.35,17900.3,"6,291,542","314,553,557",1.2781,0.545,"736,541,216","55,168,082",,,1.27,100,100,"2,175,627",,15.4303,,2.3497,,1.5247,,2.5562,225.9,1.0634,,,,,,,TSE
Y9999,加權指數,2022/01/26,17657.97,17776.42,17633.03,17674.4,"4,934,894","230,136,214",-0.151,0.4001,"732,827,211","54,210,775",,,-0.1511,100,100,"1,893,045",,15.2256,,2.3186,,1.5045,,2.595,-26.72,0.8101,,,,,,,TSE
Y9999,加權指數,2022/01/25,17890.71,17890.71,17645.66,17701.12,"6,109,603","274,980,347",-1.6005,0.4829,"732,682,274","54,285,237",,,-1.6135,100,100,"2,298,505",,15.2492,,2.3222,,1.5068,,2.5911,-287.92,1.3622,,,,,,,TSE
Y9999,加權指數,2022/01/24,17843.33,18004.45,17682.33,17989.04,"6,093,291","267,104,994",0.5014,0.4926,"732,665,974","55,162,237",,,0.5001,100,100,"2,040,708",,15.4918,,2.3592,,1.5308,,2.5499,89.74,1.7996,,,,,,,TSE
Y9999,加權指數,2022/01/21,18113.94,18113.94,17851.39,17899.3,"7,191,394","310,956,847",-1.7509,0.5734,"732,665,974","54,888,320",,,-1.7664,100,100,"2,565,861",,15.4138,,2.3473,,1.5231,,2.5626,-318.98,1.4411,,,,,,,TSE
Y9999,加權指數,2022/01/20,18212.26,18292.14,18125.2,18218.28,"5,557,986","244,016,349",-0.0504,0.4437,"732,665,974","55,866,179",,,-0.0504,100,100,"1,755,683",,15.6856,,2.3887,,1.55,,2.5178,-9.18,0.9159,,,,,,,TSE
Y9999,加權指數,2022/01/19,18275.18,18359.14,18199.35,18227.46,"6,124,785","261,584,591",-0.8226,0.4719,"732,665,974","55,893,535",,,-0.826,100,100,"2,073,059",,15.696,,2.3903,,1.551,,2.5165,-151.18,0.8694,,,,,,,TSE
Y9999,加權指數,2022/01/18,18492.81,18575.41,18378.64,18378.64,"6,014,247","268,216,357",-0.7924,0.4353,"732,569,054","56,353,285",,,-0.7956,100,100,"1,966,192",,15.8268,,2.4103,,1.5639,,2.4957,-146.8,1.0622,,,,,,,TSE
Y9999,加權指數,2022/01/17,18512.15,18535.42,18435.02,18525.44,"5,767,298","265,308,719",0.6635,0.437,"732,569,054","56,802,010",,,0.6613,100,100,"1,872,169",,15.9543,,2.4297,,1.5765,,2.476,122.11,0.5456,,,,,,,TSE
Y9999,加權指數,2022/01/14,18509,18509,18213.44,18403.33,"7,366,761","338,720,078",-0.1822,0.6284,"732,569,282","56,428,214",,,-0.1824,100,100,"2,449,481",,15.85,,2.4138,,1.5662,,2.4924,-33.6,1.6031,,,,,,,TSE
Y9999,加權指數,2022/01/13,18356.21,18459.73,18346.81,18436.93,"7,130,343","281,622,682",0.3348,0.6322,"732,576,734","56,532,551",,,0.3343,100,100,"2,220,071",,15.8774,,2.418,,1.5689,,2.4878,61.53,0.6145,,,,,,,TSE
Y9999,加權指數,2022/01/12,18348.39,18394.7,18255.38,18375.4,"6,746,853","290,149,706",0.4768,0.5811,"732,575,631","56,344,417",,,0.4756,100,100,"2,224,787",,15.8228,,2.4097,,1.5635,,2.4961,87.19,0.7618,,,,,,,TSE
Y9999,加權指數,2022/01/11,18266.54,18293.53,18135.43,18288.21,"7,356,526","309,224,506",0.2677,0.6463,"732,510,631","56,076,638",,,0.2674,100,100,"2,411,421",,15.747,,2.3981,,1.556,,2.508,48.83,0.8668,,,,,,,TSE
Y9999,加權指數,2022/01/10,18095.39,18243.26,18043.97,18239.38,"5,896,254","275,083,813",0.3832,0.4735,"732,504,870","55,926,862",,,0.3824,100,100,"1,952,780",,15.7022,,2.3913,,1.5516,,2.5148,69.62,1.0968,,,,,,,TSE
Y9999,加權指數,2022/01/07,18388.16,18444.12,18134.41,18169.76,"7,595,875","332,827,899",-1.0788,0.6508,"732,495,417","55,711,455",,,-1.0847,100,100,"2,555,678",,15.6406,,2.3819,,1.5455,,2.5245,-198.16,1.6861,,,,,,,TSE
Y9999,加權指數,2022/01/06,18395.72,18427.15,18253.82,18367.92,"6,401,573","301,053,696",-0.7137,0.479,"732,496,417","56,318,511",,,-0.7163,100,100,"2,173,087",,15.8108,,2.4078,,1.5623,,2.4973,-132.04,0.9369,,,,,,,TSE
Y9999,加權指數,2022/01/05,18598.13,18619.61,18446.52,18499.96,"7,366,467","343,453,096",-0.1424,0.5895,"732,524,348","56,722,391",,,-0.1425,100,100,"2,328,896",,15.923,,2.4249,,1.5734,,2.4795,-26.39,0.9343,,,,,,,TSE
Y9999,加權指數,2022/01/04,18395.14,18526.35,18395.14,18526.35,"7,298,131","335,569,934",1.4003,0.5828,"732,739,831","56,803,014",,,1.3906,100,100,"2,643,357",,15.9392,,2.4257,,1.5748,,2.4769,255.84,0.7182,,,,,,,TSE
Y9999,加權指數,2022/01/03,18260.23,18379.69,18238.47,18270.51,"6,970,218","331,140,316",0.2836,0.5939,"732,739,813","56,021,325",,,0.2832,100,100,"2,338,749",,15.7185,,2.3921,,1.553,,2.5115,51.67,0.7751,,,,,,,TSE
Y9999,加權指數,2021/12/30,18270,18291.25,18216.45,18218.84,"6,394,953","266,748,554",-0.1613,0.5652,"732,517,313","55,843,343",,,-0.1615,100,100,"2,096,496",,15.6769,,2.3858,,1.5489,,2.5189,-29.44,0.4099,,,,,,,TSE
Y9999,加權指數,2021/12/29,18209.14,18283.25,18192.86,18248.28,"6,188,965","242,588,459",0.2829,0.5457,"735,155,550","56,039,570",,,0.2825,100,100,"2,030,747",,15.6152,,2.3773,,1.5409,,2.5135,51.47,0.4967,,,,,,,TSE
Y9999,加權指數,2021/12/28,18099.71,18197.36,18099.71,18196.81,"6,288,478","262,918,895",0.8193,0.5357,"735,155,550","55,882,060",,,0.8159,100,100,"2,079,102",,15.5719,,2.3708,,1.5366,,2.5206,147.87,0.541,,,,,,,TSE
Y9999,加權指數,2021/12/27,17975.41,18099.78,17975.41,18048.94,"6,063,084","239,540,561",0.486,0.5089,"735,155,750","55,428,246",,,0.4849,100,100,"2,057,506",,15.4451,,2.3514,,1.5241,,2.5414,87.3,0.6924,,,,,,,TSE
Y9999,加權指數,2021/12/24,17966.35,18039.85,17953.57,17961.64,"6,294,056","245,556,354",0.0835,0.5248,"735,323,974","55,160,128",,,0.0834,100,100,"2,047,629",,15.3701,,2.34,,1.5167,,2.5538,14.98,0.4808,,,,,,,TSE
Y9999,加權指數,2021/12/23,17855.78,17960.99,17855.78,17946.66,"6,360,759","279,384,356",0.6722,0.5287,"735,286,454","55,111,979",,,0.6699,100,100,"2,079,306",,15.3567,,2.338,,1.5154,,2.556,119.83,0.5902,,,,,,,TSE
Y9999,加權指數,2021/12/22,17805.74,17870.16,17799.72,17826.83,"6,019,281","254,384,435",0.2111,0.4848,"735,286,454","54,746,165",,,0.2109,100,100,"1,950,685",,15.2582,,2.323,,1.5057,,2.5731,37.56,0.396,,,,,,,TSE
Y9999,加權指數,2021/12/21,17686.84,17825.89,17652.32,17789.27,"6,142,255","262,883,709",0.6801,0.4894,"735,286,432","54,631,993",,,0.6778,100,100,"1,921,073",,15.2271,,2.3183,,1.5026,,2.5785,120.16,0.9823,,,,,,,TSE
Y9999,加權指數,2021/12/20,17812.81,17812.81,17646.39,17669.11,"6,240,711","264,028,749",-0.8055,0.5204,"735,286,310","54,262,300",,,-0.8088,100,100,"2,100,556",,15.1247,,2.3027,,1.4925,,2.596,-143.48,0.9343,,,,,,,TSE
Y9999,加權指數,2021/12/17,17744.54,17822.74,17718.27,17812.59,"7,822,461","357,244,742",0.151,0.7115,"735,325,808","54,701,454",,,0.1508,100,100,"2,440,074",,15.2464,,2.3212,,1.5045,,2.5752,26.85,0.5874,,,,,,,TSE
Y9999,加權指數,2021/12/16,17719.06,17814.32,17719.06,17785.74,"7,088,215","315,455,659",0.7114,0.5927,"735,325,808","54,620,367",,,0.7089,100,100,"2,252,620",,15.2219,,2.3175,,1.5021,,2.579,125.64,0.5394,,,,,,,TSE
Y9999,加權指數,2021/12/15,17592.87,17678.78,17556.87,17660.1,"5,816,281","250,553,194",0.3451,0.5169,"735,325,465","54,235,663",,,0.3445,100,100,"1,992,146",,15.1163,,2.3014,,1.4916,,2.6093,60.73,0.6927,,,,,,,TSE
Y9999,加權指數,2021/12/14,17754.38,17754.38,17566.99,17599.37,"7,685,082","307,919,693",-0.9468,0.6671,"735,320,672","54,048,722",,,-0.9513,100,100,"2,626,318",,15.066,,2.2937,,1.4867,,2.6183,-168.23,1.0547,,,,,,,TSE
Y9999,加權指數,2021/12/13,17841.03,17919.35,17767.6,17767.6,"7,383,940","289,396,059",-0.3291,0.6571,"735,320,671","54,568,807",,,-0.3296,100,100,"2,438,125",,15.2087,,2.3155,,1.5008,,2.5933,-58.66,0.8513,,,,,,,TSE
Y9999,加權指數,2021/12/10,17893.29,17893.29,17767.8,17826.26,"6,928,227","287,933,999",-0.4905,0.6343,"735,320,671","54,746,442",,,-0.4917,100,100,"2,305,265",,15.2565,,2.3227,,1.5055,,2.5849,-87.86,0.7005,,,,,,,TSE
Y9999,加權指數,2021/12/09,17880.41,17925.12,17807.12,17914.12,"7,970,542","324,868,672",0.4582,0.7216,"735,261,093","55,015,597",,,0.4571,100,100,"2,587,126",,15.3334,,2.3344,,1.5131,,2.5723,81.7,0.6617,,,,,,,TSE
Y9999,加權指數,2021/12/08,17845.06,17988.88,17832.42,17832.42,"8,204,584","371,800,714",0.1995,0.7219,"735,245,399","54,763,862",,,0.1993,100,100,"2,668,443",,15.2648,,2.324,,1.5063,,2.5841,35.5,0.8791,,,,,,,TSE
Y9999,加權指數,2021/12/07,17734.19,17796.92,17642.32,17796.92,"8,315,524","379,806,852",0.6146,0.7429,"735,225,399","54,653,940",,,0.6127,100,100,"2,731,356",,15.2334,,2.3192,,1.5032,,2.5893,108.71,0.874,,,,,,,TSE
Y9999,加權指數,2021/12/06,17650.67,17763.42,17585.95,17688.21,"6,532,709","300,518,100",-0.0505,0.5298,"735,224,661","54,320,270",,,-0.0505,100,100,"2,260,755",,15.1404,,2.3051,,1.494,,2.6052,-8.93,1.0028,,,,,,,TSE
Y9999,加權指數,2021/12/03,17720.93,17781.14,17670.32,17697.14,"7,026,605","331,786,096",-0.1565,0.603,"735,625,824","54,349,223",,,-0.1566,100,100,"2,264,016",,15.1486,,2.3063,,1.4948,,2.6038,-27.74,0.6252,,,,,,,TSE
Y9999,加權指數,2021/12/02,17575.91,17741.55,17559.44,17724.88,"8,097,881","390,513,810",0.7898,0.6838,"735,625,824","54,435,251",,,0.7867,100,100,"2,694,900",,15.1722,,2.3099,,1.4972,,2.6,138.89,1.0355,,,,,,,TSE
Y9999,加權指數,2021/12/01,17428.61,17626.21,17374.59,17585.99,"7,020,888","301,843,336",0.9079,0.5792,"735,620,824","54,006,869",,,0.9038,100,100,"2,203,428",,15.051,,2.2914,,1.4852,,2.6206,158.23,1.4438,,,,,,,TSE
Y9999,加權指數,2021/11/30,17369.79,17535.23,17369.79,17427.76,"9,057,571","450,911,792",0.5752,0.8471,"735,374,375","53,502,251",,,0.5735,100,100,"2,513,602",,16.672,,2.3308,,1.5216,,2.6451,99.67,0.9548,,,,,,,TSE
Y9999,加權指數,2021/11/29,17320.01,17415.63,17167.24,17328.09,"7,721,871","320,677,127",-0.2378,0.6685,"734,997,246","53,180,544",,,-0.2381,100,100,"2,421,358",,16.5747,,2.3172,,1.5128,,2.6611,-41.3,1.43,,,,,,,TSE
Y9999,加權指數,2021/11/26,17641.79,17641.79,17330.44,17369.39,"8,639,089","358,071,196",-1.6132,0.7769,"735,102,107","53,314,182",,,-1.6264,100,100,"2,911,395",,16.6191,,2.3234,,1.5168,,2.6545,-284.8,1.7636,,,,,,,TSE
Y9999,加權指數,2021/11/25,17686.12,17724.5,17609.51,17654.19,"7,075,203","304,987,557",0.0661,0.6451,"735,098,307","54,190,707",,,0.0661,100,100,"2,291,698",,16.89,,2.3613,,1.5415,,2.6115,11.67,0.6518,,,,,,,TSE
Y9999,加權指數,2021/11/24,17680.16,17722.89,17588.78,17642.52,"7,355,021","296,118,541",-0.1336,0.6738,"734,595,009","54,145,198",,,-0.1337,100,100,"2,347,250",,16.8763,,2.3594,,1.5403,,2.6137,-23.6,0.7591,,,,,,,TSE
Y9999,加權指數,2021/11/23,17797.9,17797.9,17650.07,17666.12,"7,497,815","317,222,155",-0.7719,0.6849,"734,595,009","54,215,862",,,-0.7749,100,100,"2,594,493",,16.8987,,2.3625,,1.5423,,2.6097,-137.42,0.8303,,,,,,,TSE
Y9999,加權指數,2021/11/22,17828.53,17857.73,17790.64,17803.54,"7,432,543","318,624,260",-0.0829,0.675,"734,555,936","54,636,154",,,-0.0829,100,100,"2,448,946",,17.0286,,2.3807,,1.5542,,2.5896,-14.77,0.3765,,,,,,,TSE
Y9999,加權指數,2021/11/19,17864.19,17986.18,17786.05,17818.31,"9,158,530","403,035,761",-0.1293,0.8559,"734,603,133","54,678,403",,,-0.1293,100,100,"2,975,383",,17.0426,,2.3827,,1.5555,,2.5876,-23.06,1.1217,,,,,,,TSE
Y9999,加權指數,2021/11/18,17767.06,17841.37,17748.21,17841.37,"9,921,581","401,078,970",0.4353,0.935,"734,591,110","54,748,833",,,0.4344,100,100,"3,010,462",,17.0653,,2.3858,,1.5575,,2.5842,77.33,0.5244,,,,,,,TSE
Y9999,加權指數,2021/11/17,17705.29,17764.04,17669.58,17764.04,"9,046,216","401,301,502",0.4008,0.8768,"734,621,010","54,511,457",,,0.4,100,100,"2,928,759",,16.9903,,2.3753,,1.5507,,2.5954,70.91,0.5339,,,,,,,TSE
Y9999,加權指數,2021/11/16,17639.96,17708.1,17629.8,17693.13,"8,855,573","382,162,729",0.3326,0.8512,"734,605,999","54,294,227",,,0.3321,100,100,"2,881,738",,16.9245,,2.3661,,1.5447,,2.6057,58.66,0.444,,,,,,,TSE
Y9999,加權指數,2021/11/15,17560.52,17683.19,17560.52,17634.47,"8,179,591","381,614,725",0.6641,0.7358,"734,613,640","54,112,658",,,0.6619,100,100,"2,726,340",,16.8675,,2.3581,,1.5395,,2.6145,116.34,0.7002,,,,,,,TSE
Y9999,加權指數,2021/11/12,17479.55,17602.05,17479.55,17518.13,"8,143,908","372,989,508",0.3759,0.7579,"734,615,489","53,757,129",,,0.3752,100,100,"2,644,455",,16.7594,,2.343,,1.5296,,2.6328,65.61,0.7019,,,,,,,TSE
Y9999,加權指數,2021/11/11,17527.18,17527.18,17403.48,17452.52,"9,014,096","404,733,032",-0.6101,0.8418,"734,618,998","53,556,617",,,-0.612,100,100,"2,919,141",,16.6989,,2.3346,,1.5241,,2.6483,-107.13,0.7045,,,,,,,TSE
Y9999,加權指數,2021/11/10,17549.09,17575.44,17489.87,17559.65,"8,499,487","355,234,868",0.1043,0.7955,"734,612,184","53,888,687",,,0.1042,100,100,"2,717,561",,16.8056,,2.3495,,1.5338,,2.6331,18.29,0.4878,,,,,,,TSE
Y9999,加權指數,2021/11/09,17433.1,17581.52,17433.1,17541.36,"8,519,578","399,282,001",0.7238,0.7526,"734,612,604","53,833,655",,,0.7212,100,100,"2,800,049",,16.7897,,2.3473,,1.5324,,2.6117,126.06,0.8522,,,,,,,TSE
Y9999,加權指數,2021/11/08,17323.39,17415.3,17279.46,17415.3,"8,442,817","381,545,151",0.6845,0.7706,"734,612,654","53,448,841",,,0.6822,100,100,"2,709,587",,16.6686,,2.3303,,1.5213,,2.6381,118.4,0.7853,,,,,,,TSE
Y9999,加權指數,2021/11/05,17097.16,17296.9,17097.16,17296.9,"7,436,689","328,587,696",1.2767,0.6509,"734,673,935","53,080,785",,,1.2686,100,100,"2,355,380",,16.551,,2.3139,,1.5106,,2.6585,218.04,1.1695,,,,,,,TSE
Y9999,加權指數,2021/11/04,17158.28,17219.65,17061.46,17078.86,"6,938,569","312,713,452",-0.2529,0.6151,"734,615,848","52,409,875",,,-0.2532,100,100,"2,396,060",,16.3431,,2.2848,,1.4916,,2.6927,-43.3,0.9239,,,,,,,TSE
Y9999,加權指數,2021/11/03,17087.89,17153.76,17080.51,17122.16,"7,026,797","331,406,173",0.3293,0.6463,"734,434,506","52,540,470",,,0.3287,100,100,"2,391,753",,16.3843,,2.2906,,1.4954,,2.6859,56.19,0.4292,,,,,,,TSE
Y9999,加權指數,2021/11/02,17094.42,17237.09,17026.63,17065.97,"8,341,539","391,225,378",-0.0133,0.7362,"734,437,578","52,364,562",,,-0.0133,100,100,"2,867,887",,16.329,,2.2829,,1.4903,,2.6949,-2.27,1.2331,,,,,,,TSE
Y9999,加權指數,2021/11/01,17021.77,17119.43,17021.77,17068.24,"7,074,664","329,166,591",0.4758,0.6208,"734,432,201","52,370,119",,,0.4747,100,100,"2,406,117",,16.3293,,2.2829,,1.4903,,2.6946,80.83,0.5749,,,,,,,TSE
Y9999,加權指數,2021/10/29,17058.04,17073.97,16920.68,16987.41,"7,050,932","354,432,458",-0.3182,0.6425,"734,101,027","52,100,048",,,-0.3187,100,100,"2,421,296",,16.2527,,2.2722,,1.4834,,2.7061,-54.22,0.8995,,,,,,,TSE
Y9999,加權指數,2021/10/28,17081.17,17104.86,16994.37,17041.63,"6,997,433","318,326,306",-0.1928,0.6347,"734,005,044","52,258,783",,,-0.193,100,100,"2,210,646",,16.3054,,2.2796,,1.4882,,2.6978,-32.92,0.6471,,,,,,,TSE
Y9999,加權指數,2021/10/27,17037.37,17079.6,16973.16,17074.55,"5,887,097","285,649,371",0.2361,0.4929,"734,002,906","52,358,183",,,0.2358,100,100,"1,919,498",,16.3356,,2.2838,,1.4909,,2.7004,40.21,0.6249,,,,,,,TSE
Y9999,加權指數,2021/10/26,16909.32,17067.15,16909.32,17034.34,"6,680,427","329,075,084",0.8293,0.5702,"733,940,348","52,235,464",,,0.8259,100,100,"2,083,233",,16.2977,,2.2785,,1.4875,,2.7067,140.1,0.9342,,,,,,,TSE
Y9999,加權指數,2021/10/25,16879.34,16930.98,16784.11,16894.24,"5,491,700","269,886,794",0.0326,0.4607,"734,043,239","51,808,430",,,0.0326,100,100,"1,866,518",,16.1626,,2.2595,,1.4751,,2.7291,5.5,0.8696,,,,,,,TSE
Y9999,加權指數,2021/10/22,16900.32,16932.89,16800.49,16888.74,"6,145,236","284,588,150",-0.0046,0.5222,"733,801,820","51,783,666",,,-0.0046,100,100,"2,054,040",,16.1558,,2.2585,,1.4745,,2.7342,-0.77,0.7839,,,,,,,TSE
Y9999,加權指數,2021/10/21,16904.46,17026.89,16873.99,16889.51,"6,613,118","311,770,657",0.01,0.5946,"733,801,820","51,788,234",,,0.01,100,100,"2,084,320",,16.1568,,2.2586,,1.4746,,2.734,1.69,0.9054,,,,,,,TSE
Y9999,加權指數,2021/10/20,16936.2,16973.86,16855.81,16887.82,"5,748,882","268,221,170",-0.076,0.4988,"733,797,820","51,782,148",,,-0.0761,100,100,"1,921,133",,16.1577,,2.2588,,1.4746,,2.7343,-12.85,0.6985,,,,,,,TSE
Y9999,加權指數,2021/10/19,16791.12,16916.72,16772.15,16900.67,"6,078,970","269,792,045",1.1685,0.532,"733,839,063","51,821,501",,,1.1618,100,100,"1,973,026",,16.1709,,2.2606,,1.4758,,2.7322,195.21,0.8654,,,,,,,TSE
Y9999,加權指數,2021/10/18,16816.94,16862.03,16695.89,16705.46,"6,285,394","271,910,860",-0.4513,0.5685,"733,839,063","51,225,191",,,-0.4523,100,100,"1,978,360",,15.9866,,2.2349,,1.459,,2.764,-75.73,0.99,,,,,,,TSE
Y9999,加權指數,2021/10/15,16426.76,16781.19,16426.76,16781.19,"6,030,701","288,086,811",2.4038,0.4983,"733,812,896","51,458,914",,,2.3753,100,100,"1,953,844",,16.0607,,2.2452,,1.4658,,2.7515,393.91,2.1628,,,,,,,TSE
Y9999,加權指數,2021/10/14,16392.51,16519.96,16347.88,16387.28,"5,636,197","258,723,949",0.2403,0.5241,"733,812,896","50,254,018",,,0.24,100,100,"1,930,560",,15.6859,,2.1928,,1.4316,,2.8174,39.29,1.0526,,,,,,,TSE
Y9999,加權指數,2021/10/13,16480.98,16543.33,16328.47,16347.99,"5,788,989","260,563,813",-0.6976,0.5207,"733,813,318","50,132,038",,,-0.7001,100,100,"2,014,924",,15.6492,,2.1877,,1.4282,,2.8243,-114.85,1.3051,,,,,,,TSE
Y9999,加權指數,2021/10/12,16589.72,16589.72,16349.49,16462.84,"5,959,453","284,833,460",-1.0672,0.528,"733,761,348","50,482,499",,,-1.073,100,100,"2,036,832",,15.7591,,2.203,,1.4383,,2.8047,-177.59,1.4437,,,,,,,TSE
Y9999,加權指數,2021/10/08,16742.35,16771.71,16605.49,16640.43,"5,898,171","276,720,245",-0.4393,0.4998,"733,763,381","51,031,227",,,-0.4403,100,100,"1,964,832",,15.9303,,2.227,,1.4539,,2.7748,-73.43,0.9945,,,,,,,TSE
Y9999,加權指數,2021/10/07,16465.57,16731.58,16465.57,16713.86,"6,432,919","298,273,960",1.9563,0.5457,"733,643,365","51,254,534",,,1.9374,100,100,"2,055,513",,16.0002,,2.2368,,1.4603,,2.7628,320.7,1.6227,,,,,,,TSE
Y9999,加權指數,2021/10/06,16488.21,16568.21,16303.63,16393.16,"6,173,594","290,791,563",-0.4106,0.5465,"733,621,365","50,268,876",,,-0.4115,100,100,"2,167,305",,15.6927,,2.1938,,1.4322,,2.8169,-67.59,1.6073,,,,,,,TSE
Y9999,加權指數,2021/10/05,16362.27,16460.75,16162.17,16460.75,"6,867,850","332,327,847",0.3193,0.5961,"733,520,338","50,479,110",,,0.3188,100,100,"2,316,439",,15.7594,,2.2031,,1.4383,,2.8046,52.4,1.8197,,,,,,,TSE
Y9999,加權指數,2021/10/04,16600.52,16680.29,16380.06,16408.35,"6,696,156","302,750,304",-0.9809,0.6113,"733,520,212","50,318,272",,,-0.9857,100,100,"2,347,085",,15.711,,2.1963,,1.4339,,2.8136,-162.54,1.8118,,,,,,,TSE
Y9999,加權指數,2021/10/01,16883,16883,16503.74,16570.89,"7,878,762","345,101,126",-2.1487,0.6916,"733,345,569","50,821,921",,,-2.1721,100,100,"2,836,222",,15.8676,,2.2182,,1.4482,,2.7857,-363.88,2.2395,,,,,,,TSE
Y9999,加權指數,2021/09/30,16886.57,16994.21,16767.2,16934.77,"6,340,103","278,193,188",0.4705,0.5712,"731,822,534","51,909,713",,,0.4694,100,100,"1,977,101",,18.8843,,2.3083,,1.5407,,2.7273,79.31,1.3468,,,,,,,TSE
Y9999,加權指數,2021/09/29,17127.86,17127.86,16801.78,16855.46,"7,361,396","328,878,394",-1.8973,0.6341,"731,714,123","51,660,978",,,-1.9155,100,100,"2,606,470",,18.794,,2.2972,,1.5334,,2.7405,-325.98,1.8979,,,,,,,TSE
Y9999,加權指數,2021/09/28,17286.89,17286.89,17113.47,17181.44,"5,800,849","259,664,385",-0.7643,0.5054,"731,698,572","52,659,201",,,-0.7672,100,100,"1,851,311",,19.1562,,2.3415,,1.5629,,2.6885,-132.33,1.0016,,,,,,,TSE
Y9999,加權指數,2021/09/27,17278.11,17335.99,17235.68,17313.77,"6,662,794","300,599,358",0.3104,0.6001,"731,683,942","53,066,399",,,0.3099,100,100,"2,033,202",,19.304,,2.3596,,1.575,,2.6678,53.58,0.5812,,,,,,,TSE
Y9999,加權指數,2021/09/24,17130.74,17273.59,17130.74,17260.19,"6,101,942","278,917,064",1.0655,0.5438,"731,667,755","52,902,096",,,1.0599,100,100,"1,952,491",,19.2431,,2.3521,,1.57,,2.6761,181.97,0.8364,,,,,,,TSE
Y9999,加權指數,2021/09/23,16998.07,17145.25,16998.07,17078.22,"5,730,646","253,840,587",0.9004,0.5077,"731,517,406","52,342,747",,,0.8964,100,100,"1,822,103",,19.0395,,2.3273,,1.5534,,2.7066,152.4,0.8696,,,,,,,TSE
Y9999,加權指數,2021/09/22,17196.79,17196.79,16838.58,16925.82,"7,253,281","298,478,639",-2.0315,0.64,"730,876,734","51,864,698",,,-2.0524,100,100,"2,353,514",,18.8654,,2.306,,1.5392,,2.7307,-350.97,2.0734,,,,,,,TSE
Y9999,加權指數,2021/09/17,17279.29,17408.71,17235.45,17276.79,"6,567,681","316,458,676",-0.0111,0.6306,"730,796,331","52,937,720",,,-0.0111,100,100,"1,948,384",,19.256,,2.3537,,1.5711,,2.6754,-1.91,1.0027,,,,,,,TSE
Y9999,加權指數,2021/09/16,17332.34,17411.37,17254.1,17278.7,"5,725,790","238,515,000",-0.4339,0.5202,"730,613,373","52,942,482",,,-0.4348,100,100,"1,677,233",,19.26,,2.3542,,1.5714,,2.6751,-75.3,0.9062,,,,,,,TSE
Y9999,加權指數,2021/09/15,17434.02,17439.75,17316.52,17354,"5,732,189","269,826,160",-0.464,0.5303,"730,264,081","53,174,586",,,-0.4651,100,100,"1,935,541",,19.3448,,2.3646,,1.5783,,2.6757,-80.9,0.7068,,,,,,,TSE
Y9999,加權指數,2021/09/14,17463.78,17529.47,17424.54,17434.9,"5,669,147","261,864,808",-0.0654,0.5139,"730,228,905","53,418,968",,,-0.0654,100,100,"1,863,142",,19.4335,,2.3754,,1.5855,,2.6634,-11.41,0.6014,,,,,,,TSE
Y9999,加權指數,2021/09/13,17452.16,17482.57,17387.57,17446.31,"5,932,740","260,743,193",-0.1617,0.5054,"730,224,640","53,456,476",,,-0.1619,100,100,"1,837,328",,19.4471,,2.3771,,1.5867,,2.6616,-28.26,0.5436,,,,,,,TSE
Y9999,加權指數,2021/09/10,17270.28,17474.57,17270.28,17474.57,"5,898,868","268,550,691",0.9838,0.4766,"730,241,479","53,539,939",,,0.979,100,100,"1,765,201",,19.4763,,2.3807,,1.589,,2.6568,170.24,1.1806,,,,,,,TSE
Y9999,加權指數,2021/09/09,17175.04,17319.09,17122.95,17304.33,"5,177,907","246,914,721",0.1959,0.4343,"729,716,479","53,011,590",,,0.1957,100,100,"1,644,144",,19.2842,,2.3572,,1.5734,,2.6826,33.84,1.1357,,,,,,,TSE
Y9999,加權指數,2021/09/08,17411.53,17447.58,17167.08,17270.49,"6,716,726","325,685,541",-0.9087,0.5659,"729,711,502","52,909,482",,,-0.9129,100,100,"2,204,512",,19.2479,,2.3527,,1.5704,,2.6877,-158.38,1.6094,,,,,,,TSE
Y9999,加權指數,2021/09/07,17534.38,17559.21,17388.37,17428.87,"6,809,125","337,806,586",-0.3797,0.6026,"729,147,603","53,392,836",,,-0.3804,100,100,"2,159,870",,19.4238,,2.3742,,1.5848,,2.6634,-66.43,0.9765,,,,,,,TSE
Y9999,加權指數,2021/09/06,17534.05,17633.67,17461.07,17495.3,"8,125,514","380,807,908",-0.1234,0.701,"727,972,997","53,575,111",,,-0.1235,100,100,"2,551,101",,19.4884,,2.3821,,1.59,,2.6544,-21.62,0.9853,,,,,,,TSE
Y9999,加權指數,2021/09/03,17380.52,17540.78,17380.52,17516.92,"7,417,361","366,252,454",1.1384,0.622,"726,348,648","53,613,622",,,1.1319,100,100,"2,309,735",,19.5006,,2.3836,,1.591,,2.6524,197.16,0.9253,,,,,,,TSE
