代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2015/03/10,9566.25,9583.78,9520.33,9536.53,"4,731,732","93,135,038",-0.2766,0.3026,"672,804,658","27,692,789",,,-0.277,100,100,"860,284",,16.3041,,1.7972,,1.0138,,3.0845,-26.45,0.6635,,,,,,,TSE
Y9999,加權指數,2015/03/09,9617.04,9617.04,9549.76,9562.98,"4,400,900","86,761,858",-0.8583,0.2721,"672,811,725","27,769,733",,,-0.862,100,100,"772,160",,16.3499,,1.8023,,1.0166,,3.0743,-82.79,0.6975,,,,,,,TSE
Y9999,加權指數,2015/03/06,9587.59,9645.77,9574.55,9645.77,"4,783,179","95,779,164",0.5282,0.319,"672,807,961","28,010,595",,,0.5268,100,100,"827,891",,16.4913,,1.8179,,1.0254,,3.0462,50.68,0.7423,,,,,,,TSE
Y9999,加權指數,2015/03/05,9627.04,9631.04,9564.44,9595.09,"4,635,460","85,930,112",-0.2769,0.2882,"672,816,035","27,864,455",,,-0.2773,100,100,"790,586",,16.4039,,1.8082,,1.02,,3.0582,-26.64,0.6922,,,,,,,TSE
Y9999,加權指數,2015/03/04,9596.24,9635.18,9580.78,9621.73,"4,539,189","85,082,416",0.1662,0.2865,"672,780,995","27,940,842",,,0.166,100,100,"812,771",,16.4511,,1.8134,,1.0229,,3.0488,15.96,0.5663,,,,,,,TSE
Y9999,加權指數,2015/03/03,9628.06,9642.95,9571.64,9605.77,"4,446,559","85,986,600",0.0459,0.2827,"672,783,462","27,895,563",,,0.0459,100,100,"784,334",,16.4264,,1.8106,,1.0213,,3.0584,4.41,0.7427,,,,,,,TSE
Y9999,加權指數,2015/03/02,9665.11,9690.43,9588.36,9601.36,"4,459,205","92,829,887",-0.2155,0.3316,"672,800,587","27,883,051",,,-0.2158,100,100,"837,359",,16.418,,1.8097,,1.0208,,3.0595,-20.74,1.0608,,,,,,,TSE
Y9999,加權指數,2015/02/26,9687.48,9688.07,9610.59,9622.1,"4,438,632","98,596,499",-0.7984,0.3262,"672,600,586","27,921,138",,,-0.8016,100,100,"784,838",,16.457,,1.8134,,1.0222,,3.0528,-77.44,0.7988,,,,,,,TSE
Y9999,加權指數,2015/02/25,9655.72,9699.54,9653.77,9699.54,"4,754,236","97,194,558",0.7287,0.3319,"672,533,004","28,143,703",,,0.7261,100,100,"868,161",,16.5888,,1.8279,,1.0304,,3.0249,70.17,0.4753,,,,,,,TSE
Y9999,加權指數,2015/02/24,9582.39,9638.48,9582.39,9629.37,"4,158,918","114,787,053",1.0479,0.3533,"672,533,872","27,939,720",,,1.0425,100,100,"874,827",,16.4687,,1.8147,,1.023,,3.0457,99.86,0.5886,,,,,,,TSE
Y9999,加權指數,2015/02/13,9500.04,9542.09,9499.97,9529.51,"3,395,867","77,582,870",0.3496,0.2424,"672,532,647","27,649,918",,,0.349,100,100,"676,388",,16.2961,,1.7956,,1.0122,,3.0768,33.2,0.4435,,,,,,,TSE
Y9999,加權指數,2015/02/12,9496.39,9500.35,9447.19,9496.31,"3,662,319","76,959,919",0.3603,0.2361,"672,530,675","27,553,798",,,0.3596,100,100,"648,853",,16.2334,,1.7894,,1.0087,,3.078,34.09,0.5618,,,,,,,TSE
Y9999,加權指數,2015/02/11,9430.17,9488.72,9430.17,9462.22,"4,496,931","97,422,271",0.7294,0.2868,"672,530,675","27,452,981",,,0.7268,100,100,"758,016",,16.1728,,1.7827,,1.0049,,3.0915,68.52,0.6233,,,,,,,TSE
Y9999,加權指數,2015/02/10,9405.59,9435.07,9390.13,9393.7,"3,926,336","76,023,533",-0.2951,0.2446,"672,530,675","27,257,551",,,-0.2955,100,100,"686,564",,16.062,,1.7699,,0.9977,,2.971,-27.8,0.477,,,,,,,TSE
Y9999,加權指數,2015/02/09,9465.12,9465.12,9413.18,9421.5,"3,552,049","66,408,178",-0.3667,0.2153,"672,530,882","27,337,470",,,-0.3674,100,100,"607,561",,16.11,,1.7751,,1.0007,,2.9612,-34.68,0.5493,,,,,,,TSE
Y9999,加權指數,2015/02/06,9521.88,9521.88,9448.65,9456.18,"3,930,850","72,878,510",-0.5874,0.2318,"672,533,885","27,438,301",,,-0.5891,100,100,"671,147",,16.17,,1.7818,,1.0044,,2.9503,-55.87,0.7699,,,,,,,TSE
Y9999,加權指數,2015/02/05,9511.06,9517.42,9472.42,9512.05,"4,297,455","74,420,917",-0.0197,0.231,"672,533,885","27,600,671",,,-0.0197,100,100,"659,579",,16.2654,,1.7923,,1.0103,,2.9331,-1.87,0.473,,,,,,,TSE
Y9999,加權指數,2015/02/04,9477.52,9533.88,9477.52,9513.92,"5,265,101","98,275,417",0.6899,0.3262,"672,503,885","27,605,057",,,0.6876,100,100,"859,289",,16.269,,1.7924,,1.0104,,2.9326,65.19,0.5965,,,,,,,TSE
Y9999,加權指數,2015/02/03,9394.47,9460.17,9394.47,9448.73,"4,540,480","77,845,519",0.6577,0.2615,"672,493,885","27,416,495",,,0.6556,100,100,"697,145",,16.1574,,1.7801,,1.0035,,2.9526,61.74,0.6999,,,,,,,TSE
Y9999,加權指數,2015/02/02,9368.83,9410.43,9352.19,9386.99,"4,198,820","73,061,323",0.2679,0.2565,"672,493,153","27,236,938",,,0.2675,100,100,"676,154",,16.0529,,1.7686,,0.997,,2.9721,25.08,0.6221,,,,,,,TSE
Y9999,加權指數,2015/01/30,9452.85,9466.65,9361.91,9361.91,"4,681,307","87,386,115",-0.6894,0.3152,"670,283,397","27,083,786",,,-0.6918,100,100,"764,663",,15.9908,,1.7614,,0.9926,,2.9856,-64.99,1.1111,,,,,,,TSE
Y9999,加權指數,2015/01/29,9479.36,9482.13,9403.75,9426.9,"4,893,263","83,535,097",-0.8834,0.2799,"669,985,802","27,262,420",,,-0.8873,100,100,"744,931",,16.097,,1.7731,,0.9992,,2.9661,-84.02,0.8241,,,,,,,TSE
Y9999,加權指數,2015/01/28,9503.2,9515.29,9471.31,9510.92,"4,709,303","83,360,492",-0.1121,0.2718,"669,965,802","27,505,641",,,-0.1121,100,100,"754,191",,16.2411,,1.7889,,1.0081,,2.9398,-10.67,0.4619,,,,,,,TSE
Y9999,加權指數,2015/01/27,9505.56,9523.73,9471.19,9521.59,"4,972,156","91,189,723",0.4634,0.2827,"669,967,756","27,535,626",,,0.4623,100,100,"787,075",,16.2591,,1.7909,,1.0092,,2.9366,43.92,0.5544,,,,,,,TSE
Y9999,加權指數,2015/01/26,9474.56,9478.53,9436.47,9477.67,"4,902,892","90,717,232",0.0711,0.2878,"669,967,860","27,408,982",,,0.071,100,100,"772,144",,16.1852,,1.7828,,1.0046,,2.9501,6.73,0.4441,,,,,,,TSE
Y9999,加權指數,2015/01/23,9422,9471.8,9422,9470.94,"6,246,155","119,899,955",1.0826,0.3982,"669,967,966","27,387,652",,,1.0767,100,100,"993,663",,16.173,,1.7814,,1.0039,,2.9524,101.43,0.5315,,,,,,,TSE
Y9999,加權指數,2015/01/22,9336.81,9386.56,9336.81,9369.51,"5,782,452","99,005,013",0.5344,0.3593,"669,907,785","27,090,450",,,0.5329,100,100,"925,022",,15.9984,,1.7622,,0.993,,2.9842,49.8,0.5338,,,,,,,TSE
Y9999,加權指數,2015/01/21,9283.79,9319.71,9275.68,9319.71,"5,645,662","100,206,964",0.7352,0.3309,"669,867,785","26,945,498",,,0.7325,100,100,"872,024",,15.9135,,1.7528,,0.9877,,3.0003,68.02,0.4759,,,,,,,TSE
Y9999,加權指數,2015/01/20,9188.76,9259.31,9177.48,9251.69,"5,309,477","87,021,886",0.8462,0.2733,"669,856,964","26,750,155",,,0.8426,100,100,"792,590",,15.7962,,1.7399,,0.9804,,3.0222,77.63,0.892,,,,,,,TSE
Y9999,加權指數,2015/01/19,9183.76,9247.09,9151.82,9174.06,"5,182,409","89,551,554",0.3914,0.2841,"669,856,964","26,522,510",,,0.3907,100,100,"824,574",,15.6625,,1.7252,,0.9721,,3.0481,35.77,1.0425,,,,,,,TSE
Y9999,加權指數,2015/01/16,9245.77,9256.86,9109.46,9138.29,"6,012,829","115,876,618",-0.2924,0.393,"669,868,785","26,424,251",,,-0.2928,100,100,"1,022,153",,15.6022,,1.7185,,0.9684,,3.0595,-26.8,1.6083,,,,,,,TSE
Y9999,加權指數,2015/01/15,9197.32,9219.43,9149.1,9165.09,"5,382,422","89,523,584",-0.1649,0.3328,"669,879,773","26,504,937",,,-0.1651,100,100,"843,514",,15.648,,1.7236,,0.9712,,3.0502,-15.14,0.7661,,,,,,,TSE
Y9999,加權指數,2015/01/14,9235.9,9242.2,9161.71,9180.23,"5,384,948","93,381,279",-0.5586,0.3437,"669,879,979","26,548,052",,,-0.5602,100,100,"877,450",,15.6728,,1.7263,,0.9727,,3.0452,-51.57,0.8719,,,,,,,TSE
Y9999,加權指數,2015/01/13,9162.77,9253.82,9161.71,9231.8,"5,392,992","92,735,480",0.5829,0.3499,"669,879,979","26,697,958",,,0.5812,100,100,"880,017",,15.7608,,1.736,,0.9781,,3.0281,53.5,1.0036,,,,,,,TSE
Y9999,加權指數,2015/01/12,9198.02,9229.65,9178.3,9178.3,"4,986,250","84,290,218",-0.4045,0.3314,"669,827,479","26,543,904",,,-0.4054,100,100,"833,588",,15.6705,,1.726,,0.9725,,3.0457,-37.28,0.5572,,,,,,,TSE
Y9999,加權指數,2015/01/09,9247.4,9284.57,9215.58,9215.58,"5,433,889","98,908,302",-0.243,0.3663,"669,827,479","26,651,253",,,-0.2433,100,100,"886,883",,15.7342,,1.7331,,0.9765,,3.0334,-22.45,0.7468,,,,,,,TSE
Y9999,加權指數,2015/01/08,9154.03,9246.62,9154.03,9238.03,"6,379,855","108,488,344",1.7394,0.4007,"669,917,479","26,719,404",,,1.7245,100,100,"955,871",,15.7765,,1.7375,,0.9791,,3.026,157.94,1.0197,,,,,,,TSE
Y9999,加權指數,2015/01/07,9051.94,9108.66,9050.54,9080.09,"5,479,103","96,820,252",0.3509,0.3584,"669,916,887","26,263,354",,,0.3503,100,100,"889,813",,15.5059,,1.7077,,0.9623,,3.0786,31.75,0.6423,,,,,,,TSE
Y9999,加權指數,2015/01/06,9209.93,9209.93,9043.44,9048.34,"6,230,285","111,238,928",-2.4344,0.4109,"669,916,887","26,172,327",,,-2.4645,100,100,"1,082,172",,15.4527,,1.7018,,0.959,,3.0893,-225.77,1.7952,,,,,,,TSE
Y9999,加權指數,2015/01/05,9292.31,9292.31,9182.02,9274.11,"4,852,267","81,345,264",-0.3562,0.348,"669,916,883","26,826,118",,,-0.3568,100,100,"802,192",,15.8404,,1.7445,,0.9831,,3.014,-33.15,1.185,,,,,,,TSE
Y9999,加權指數,2014/12/31,9260.46,9307.26,9252.31,9307.26,"3,476,527","60,510,726",0.4189,0.241,"668,570,213","26,892,513",,,0.4181,100,100,"579,279",,15.8722,,1.7491,,0.9861,,3.0065,38.83,0.5929,,,,,,,TSE
Y9999,加權指數,2014/12/30,9299.1,9338.06,9262.7,9268.43,"4,315,769","72,144,150",-0.1922,0.2869,"668,330,865","26,771,658",,,-0.1924,100,100,"698,155",,15.8,,1.7412,,0.9816,,3.0201,-17.85,0.8115,,,,,,,TSE
Y9999,加權指數,2014/12/29,9216.43,9313.33,9216.43,9286.28,"4,867,306","82,762,833",0.7353,0.3238,"668,159,157","26,811,240",,,0.7326,100,100,"800,421",,15.8239,,1.7438,,0.9831,,3.0156,67.78,1.0511,,,,,,,TSE
Y9999,加權指數,2014/12/27,9222.47,9228.65,9197.13,9218.5,"3,132,975","39,334,798",0.0481,0.1912,"668,159,176","26,613,341",,,0.0481,100,100,"464,651",,15.7059,,1.7308,,0.9758,,3.038,4.43,0.3421,,,,,,,TSE
Y9999,加權指數,2014/12/26,9171.91,9214.07,9158.39,9214.07,"3,968,724","57,081,913",0.6046,0.2503,"668,159,176","26,600,117",,,0.6027,100,100,"618,491",,15.6984,,1.73,,0.9753,,3.0395,55.37,0.6079,,,,,,,TSE
Y9999,加權指數,2014/12/25,9186.83,9198.04,9153.77,9158.7,"4,364,007","55,831,492",-0.2991,0.277,"668,134,176","26,439,024",,,-0.2996,100,100,"630,380",,15.6027,,1.7194,,0.9694,,3.058,-27.48,0.4819,,,,,,,TSE
Y9999,加權指數,2014/12/24,9096.48,9186.18,9096.48,9186.18,"5,943,071","84,370,592",0.9724,0.395,"668,094,665","26,517,661",,,0.9677,100,100,"871,853",,15.6492,,1.7245,,0.9722,,3.049,88.47,0.986,,,,,,,TSE
Y9999,加權指數,2014/12/23,9123.78,9138.15,9093.43,9097.71,"5,028,914","70,416,090",0.0298,0.2838,"668,304,198","26,264,602",,,0.0298,100,100,"700,454",,15.5359,,1.7075,,0.963,,3.0784,2.71,0.4917,,,,,,,TSE
Y9999,加權指數,2014/12/22,9032.42,9099.85,9024.01,9095,"5,598,240","81,024,727",1.0609,0.296,"668,244,052","26,247,432",,,1.0554,100,100,"741,667",,15.5337,,1.7069,,0.9626,,3.0783,95.48,0.8427,,,,,,,TSE
Y9999,加權指數,2014/12/19,8981.85,9035.77,8953.17,8999.52,"6,501,121","110,294,216",1.3616,0.3766,"668,301,026","25,977,218",,,1.3524,100,100,"944,614",,15.3692,,1.6888,,0.9524,,3.1124,120.89,0.9303,,,,,,,TSE
Y9999,加權指數,2014/12/18,8912.78,8946.42,8876.88,8878.63,"5,439,448","89,833,007",0.5694,0.3015,"668,300,674","25,630,026",,,0.5678,100,100,"827,788",,15.1586,,1.6657,,0.9394,,3.1546,50.27,0.7877,,,,,,,TSE
Y9999,加權指數,2014/12/17,8961.64,8972.12,8826.03,8828.36,"5,997,169","109,763,896",-1.3691,0.3552,"668,300,809","25,485,717",,,-1.3786,100,100,"975,032",,15.0729,,1.6563,,0.9341,,3.1725,-122.55,1.6321,,,,,,,TSE
Y9999,加權指數,2014/12/16,8967.82,9031.07,8950.91,8950.91,"5,054,853","87,561,591",-0.3864,0.2763,"668,300,764","25,838,643",,,-0.3871,100,100,"837,314",,15.2818,,1.6792,,0.947,,3.1291,-34.72,0.8921,,,,,,,TSE
Y9999,加權指數,2014/12/15,8987.95,8997.08,8943.04,8985.63,"4,400,221","77,228,331",-0.4619,0.2531,"668,316,765","25,940,195",,,-0.463,100,100,"688,922",,15.3431,,1.686,,0.9508,,3.1169,-41.7,0.5986,,,,,,,TSE
Y9999,加權指數,2014/12/12,9041.54,9084.27,9022.56,9027.33,"4,733,158","77,597,577",0.1582,0.2452,"668,316,886","26,058,706",,,0.1581,100,100,"705,454",,15.414,,1.6937,,0.9552,,3.1027,14.26,0.6847,,,,,,,TSE
Y9999,加權指數,2014/12/11,9003.84,9046.4,8971.53,9013.07,"5,320,109","81,253,769",-0.2114,0.2544,"668,316,870","26,018,216",,,-0.2116,100,100,"701,444",,15.3905,,1.6912,,0.9537,,3.1075,-19.09,0.8289,,,,,,,TSE
Y9999,加權指數,2014/12/10,9115.33,9140.49,9015.52,9032.16,"5,897,698","92,610,488",-1.0597,0.3247,"667,716,870","26,062,857",,,-1.0654,100,100,"869,493",,15.4177,,1.6941,,0.9554,,3.1022,-96.74,1.3689,,,,,,,TSE
Y9999,加權指數,2014/12/09,9163.43,9177.14,9127.12,9128.9,"5,373,019","87,965,860",-0.6356,0.277,"667,716,238","26,340,646",,,-0.6376,100,100,"776,684",,15.5817,,1.7122,,0.9656,,3.0695,-58.39,0.5444,,,,,,,TSE
Y9999,加權指數,2014/12/08,9231.24,9241.63,9174.51,9187.29,"5,494,254","92,575,845",-0.2094,0.3021,"667,716,238","26,512,008",,,-0.2096,100,100,"837,558",,15.6795,,1.7232,,0.9719,,3.0497,-19.28,0.729,,,,,,,TSE
Y9999,加權指數,2014/12/05,9220.25,9240.51,9192.29,9206.57,"5,994,963","99,701,173",-0.201,0.3144,"667,716,238","26,567,925",,,-0.2012,100,100,"894,802",,15.7122,,1.7268,,0.9739,,3.0432,-18.54,0.5227,,,,,,,TSE
Y9999,加權指數,2014/12/04,9212.85,9251.85,9195.15,9225.11,"6,669,075","104,549,595",0.5433,0.3667,"667,712,578","26,622,040",,,0.5418,100,100,"934,271",,15.7473,,1.7307,,0.976,,3.0371,49.85,0.618,,,,,,,TSE
Y9999,加權指數,2014/12/03,9073.47,9188.32,9045.2,9175.26,"6,881,013","115,882,833",1.5548,0.4085,"667,712,539","26,475,994",,,1.5428,100,100,"1,012,469",,15.6401,,1.7212,,0.9707,,3.0538,140.47,1.5841,,,,,,,TSE
Y9999,加權指數,2014/12/02,9098.36,9104.84,9009.69,9034.79,"5,735,000","98,022,195",-0.9094,0.3266,"667,712,539","26,070,854",,,-0.9136,100,100,"878,386",,15.3713,,1.6949,,0.9559,,3.1013,-82.92,1.0436,,,,,,,TSE
Y9999,加權指數,2014/12/01,9038.41,9164.54,8998.55,9117.71,"5,326,844","90,109,350",-0.7558,0.3072,"667,712,552","26,310,638",,,-0.7587,100,100,"778,169",,15.5167,,1.711,,0.9649,,3.073,-69.44,1.8068,,,,,,,TSE
Y9999,加權指數,2014/11/28,9163.19,9201.8,9158.28,9187.15,"4,432,053","71,393,668",0.2383,0.2533,"664,937,125","26,410,444",,,0.238,100,100,"638,505",,16.8588,,1.7896,,0.9867,,3.0485,21.84,0.4748,,,,,,,TSE
Y9999,加權指數,2014/11/27,9153.49,9217.73,9153.49,9165.31,"5,400,688","83,723,879",0.4705,0.2536,"664,814,993","26,341,862",,,0.4694,100,100,"694,157",,16.8138,,1.7848,,0.9841,,3.0565,42.92,0.7042,,,,,,,TSE
Y9999,加權指數,2014/11/26,9125.08,9146.04,9112.19,9122.39,"4,991,899","75,508,498",0.0675,0.2396,"665,295,140","26,226,080",,,0.0674,100,100,"662,404",,16.7321,,1.7758,,0.9793,,3.0714,6.15,0.3713,,,,,,,TSE
Y9999,加權指數,2014/11/25,9125.27,9153.55,9098.32,9116.24,"4,948,629","88,932,595",-0.0668,0.2839,"665,294,735","26,208,378",,,-0.0668,100,100,"692,344",,16.722,,1.7748,,0.9787,,3.0735,-6.09,0.6054,,,,,,,TSE
Y9999,加權指數,2014/11/24,9144.42,9165.71,9104.54,9122.33,"4,655,961","76,610,680",0.3388,0.2554,"665,294,735","26,223,359",,,0.3382,100,100,"693,863",,16.7316,,1.7758,,0.9793,,3.0717,30.8,0.6728,,,,,,,TSE
Y9999,加權指數,2014/11/21,9104.34,9111.18,9071.86,9091.53,"4,886,182","79,675,660",0.1394,0.26,"665,294,768","26,136,967",,,0.1393,100,100,"702,475",,16.6782,,1.7701,,0.9761,,3.0819,12.66,0.4331,,,,,,,TSE
Y9999,加權指數,2014/11/20,8984.93,9078.87,8984.93,9078.87,"5,864,029","92,422,606",1.29,0.3016,"665,294,772","26,099,619",,,1.2818,100,100,"780,482",,16.6552,,1.7677,,0.9748,,3.0863,115.63,1.0481,,,,,,,TSE
Y9999,加權指數,2014/11/19,8896.16,8988.64,8879.29,8963.24,"5,519,350","93,503,336",1.1759,0.2962,"665,292,272","25,765,375",,,1.169,100,100,"737,600",,16.4413,,1.745,,0.9623,,3.1264,104.17,1.2343,,,,,,,TSE
Y9999,加權指數,2014/11/18,8916.08,8944.26,8828.15,8859.07,"5,326,764","79,528,327",-0.285,0.2848,"663,313,359","25,321,910",,,-0.2854,100,100,"766,077",,16.3683,,1.7174,,0.9471,,3.1811,-25.32,1.3069,,,,,,,TSE
Y9999,加權指數,2014/11/17,9003.37,9024,8878.38,8884.39,"4,840,817","74,018,579",-1.0964,0.2486,"663,166,759","25,391,093",,,-1.1025,100,100,"699,316",,16.4133,,1.722,,0.9496,,3.1724,-98.49,1.6211,,,,,,,TSE
Y9999,加權指數,2014/11/14,8992.4,8996.38,8950.23,8982.88,"4,844,187","74,958,310",0.0246,0.2556,"663,170,010","25,675,375",,,0.0246,100,100,"653,197",,16.5984,,1.7412,,0.9601,,3.1373,2.21,0.5139,,,,,,,TSE
Y9999,加權指數,2014/11/13,8947.97,8980.67,8927.09,8980.67,"4,985,468","70,199,451",0.692,0.2044,"663,410,444","25,670,230",,,0.6896,100,100,"623,304",,16.5962,,1.7407,,0.9597,,3.1379,61.72,0.6007,,,,,,,TSE
Y9999,加權指數,2014/11/12,9030.13,9030.13,8894.11,8918.95,"5,424,889","78,739,405",-1.2751,0.2561,"663,676,530","25,497,631",,,-1.2833,100,100,"726,107",,16.4835,,1.7282,,0.9527,,3.1592,-115.19,1.5056,,,,,,,TSE
Y9999,加權指數,2014/11/11,9067.54,9069.44,9021.54,9034.14,"5,502,241","77,414,573",-0.175,0.2725,"663,685,946","25,827,304",,,-0.1752,100,100,"701,933",,16.6977,,1.7507,,0.9651,,3.1189,-15.84,0.5293,,,,,,,TSE
Y9999,加權指數,2014/11/10,8937.59,9062.89,8937.59,9049.98,"5,663,032","85,922,295",1.5412,0.281,"663,690,040","25,873,693",,,1.5294,100,100,"748,493",,16.7292,,1.754,,0.9669,,3.1133,137.36,1.4059,,,,,,,TSE
Y9999,加權指數,2014/11/07,8881.19,8925.62,8867.78,8912.62,"4,962,152","68,784,946",0.2429,0.228,"663,687,748","25,482,249",,,0.2426,100,100,"607,589",,16.4725,,1.7271,,0.9521,,3.1611,21.6,0.6505,,,,,,,TSE
Y9999,加權指數,2014/11/06,8968.79,8979.97,8887.36,8891.02,"5,209,449","73,146,677",-0.7987,0.2493,"663,687,608","25,419,040",,,-0.8019,100,100,"674,975",,16.4328,,1.7229,,0.9498,,3.1689,-71.58,1.0333,,,,,,,TSE
Y9999,加權指數,2014/11/05,8997.76,9013.06,8941.18,8962.6,"4,967,487","70,914,588",-0.2957,0.2497,"663,690,138","25,625,304",,,-0.2961,100,100,"666,384",,16.5661,,1.7369,,0.9575,,3.1434,-26.58,0.7996,,,,,,,TSE
Y9999,加權指數,2014/11/04,9030.96,9046.22,8980.96,8989.18,"5,192,642","75,729,149",-0.1741,0.2597,"663,791,090","25,701,341",,,-0.1743,100,100,"701,821",,16.615,,1.742,,0.9603,,3.1341,-15.68,0.7247,,,,,,,TSE
Y9999,加權指數,2014/11/03,9009.38,9029.71,8965.5,9004.86,"5,773,707","90,568,345",0.3354,0.3139,"663,791,090","25,745,179",,,0.3348,100,100,"841,578",,16.645,,1.7452,,0.9621,,3.1288,30.1,0.7155,,,,,,,TSE
Y9999,加權指數,2014/10/31,8909.34,8974.76,8885.21,8974.76,"5,582,825","86,809,244",0.9754,0.3104,"663,532,961","25,649,422",,,0.9706,100,100,"743,692",,16.5916,,1.7394,,0.9593,,3.14,86.69,1.0075,,,,,,,TSE
Y9999,加權指數,2014/10/30,8890.19,8892.99,8842.8,8888.07,"5,441,824","81,677,194",-0.1753,0.3005,"663,620,875","25,401,281",,,-0.1755,100,100,"714,534",,16.4311,,1.7224,,0.95,,3.1707,-15.61,0.5637,,,,,,,TSE
Y9999,加權指數,2014/10/29,8821.85,8903.68,8821.85,8903.68,"6,104,013","95,821,742",1.4832,0.3334,"663,620,546","25,448,368",,,1.4723,100,100,"849,628",,16.4625,,1.7257,,0.9518,,3.1649,130.13,0.9327,,,,,,,TSE
Y9999,加權指數,2014/10/28,8692.52,8788.28,8692.52,8773.55,"5,370,693","85,914,477",1.6895,0.2864,"663,620,546","25,075,229",,,1.6754,100,100,"796,134",,16.2236,,1.7006,,0.938,,3.212,145.77,1.1099,,,,,,,TSE
Y9999,加權指數,2014/10/27,8671.51,8689.67,8607.23,8627.78,"4,301,205","67,140,138",-0.2108,0.2302,"663,623,546","24,655,278",,,-0.2111,100,100,"659,938",,15.9533,,1.6723,,0.9224,,3.2667,-18.23,0.9535,,,,,,,TSE
Y9999,加權指數,2014/10/24,8740.28,8750.42,8629.24,8646.01,"4,374,970","67,802,333",-0.9742,0.2348,"663,787,438","24,708,547",,,-0.979,100,100,"664,424",,15.9829,,1.6751,,0.9239,,3.2596,-85.06,1.3879,,,,,,,TSE
Y9999,加權指數,2014/10/23,8735.38,8751.67,8714.88,8731.07,"4,633,009","62,495,213",-0.203,0.2198,"663,799,855","24,951,865",,,-0.2032,100,100,"606,462",,16.1381,,1.6914,,0.9329,,3.2279,-17.76,0.4205,,,,,,,TSE
Y9999,加權指數,2014/10/22,8744.91,8775.35,8729.77,8748.83,"5,432,111","82,817,004",1.0883,0.2928,"663,934,914","25,002,548",,,1.0824,100,100,"758,982",,16.17,,1.6945,,0.9346,,3.2213,94.19,0.5267,,,,,,,TSE
Y9999,加權指數,2014/10/21,8676.32,8676.32,8636.67,8654.64,"4,341,868","64,351,072",-0.0981,0.2107,"663,934,914","24,734,680",,,-0.0982,100,100,"638,037",,15.9964,,1.6763,,0.9246,,3.2562,-8.5,0.4577,,,,,,,TSE
Y9999,加權指數,2014/10/20,8617.08,8679.85,8611.17,8663.14,"5,013,329","78,717,615",1.7651,0.266,"663,935,858","24,759,269",,,1.7497,100,100,"764,870",,16.0124,,1.678,,0.9255,,3.253,150.26,0.8068,,,,,,,TSE
Y9999,加權指數,2014/10/17,8688.71,8699.77,8512.88,8512.88,"6,652,488","123,711,895",-1.3993,0.4059,"664,334,533","24,329,818",,,-1.4092,100,100,"1,012,031",,15.734,,1.6485,,0.9093,,3.3104,-120.81,2.1647,,,,,,,TSE
Y9999,加權指數,2014/10/16,8602.65,8676.46,8501.29,8633.69,"6,698,123","108,248,624",-0.2521,0.3812,"664,555,640","24,683,669",,,-0.2524,100,100,"1,004,584",,15.9591,,1.6714,,0.9222,,3.2638,-21.82,2.0238,,,,,,,TSE
Y9999,加權指數,2014/10/15,8769.39,8776.91,8635.41,8655.51,"6,005,060","106,443,208",-1.2874,0.3615,"664,535,640","24,741,863",,,-1.2957,100,100,"924,229",,15.9951,,1.6751,,0.9243,,3.2561,-112.88,1.6138,,,,,,,TSE
Y9999,加權指數,2014/10/14,8691.83,8768.39,8684.19,8768.39,"4,652,183","74,418,281",0.6543,0.2628,"664,924,024","25,072,122",,,0.6522,100,100,"699,832",,16.2079,,1.6962,,0.9359,,3.2132,57,0.9666,,,,,,,TSE
Y9999,加權指數,2014/10/13,8767.42,8795.77,8711.39,8711.39,"5,726,697","102,724,883",-2.8445,0.3571,"666,952,218","24,920,131",,,-2.8857,100,100,"897,634",,16.2177,,1.6829,,0.9274,,3.2328,-255.05,0.9411,,,,,,,TSE
Y9999,加權指數,2014/10/09,9021.31,9054.67,8946.16,8966.44,"4,861,748","85,354,410",0.1257,0.2739,"666,876,165","25,650,357",,,0.1257,100,100,"745,335",,16.6892,,1.7318,,0.9544,,3.1408,11.26,1.2117,,,,,,,TSE
Y9999,加權指數,2014/10/08,8989.99,9038.61,8955.18,8955.18,"4,567,862","74,408,496",-0.9471,0.256,"666,878,642","25,619,235",,,-0.9517,100,100,"659,181",,16.6668,,1.7295,,0.9531,,3.1446,-85.63,0.9228,,,,,,,TSE
Y9999,加權指數,2014/10/07,9065.67,9074.8,8993.45,9040.81,"4,557,083","75,752,723",-0.5974,0.2412,"667,121,646","25,870,972",,,-0.5991,100,100,"705,120",,16.8281,,1.7461,,0.9624,,3.1152,-54.33,0.8944,,,,,,,TSE
Y9999,加權指數,2014/10/06,9118.28,9122.54,9065.34,9095.14,"4,640,657","80,278,731",-0.1223,0.2521,"667,272,782","26,036,551",,,-0.1224,100,100,"698,068",,16.9223,,1.7553,,0.9662,,3.1039,-11.14,0.6281,,,,,,,TSE
