daily_return,open,close,open_close_return,gap,gap_return,cope_senti_score,chn_senti,booking_senti,std_pos_ant,std_neg_ant,std_pos_jou,std_neg_jou,std_sum_ant,std_sum_jou,lag1_daily_return,lag1_open,lag1_close,lag1_open_close_return,lag1_gap,lag1_gap_return,lag1_volume,lag1_market_turn,lag1_cpi_grate,lag1_ipi_grate,lag1_un_rate,lag1_M1B_grate,lag1_new_issue_stock_ratio,lag1_shtmrg,lag1_cope_senti_score,lag1_new_num,lag1_chn_senti,lag1_booking_senti,lag1_std_pos_ant,lag1_std_neg_ant,lag1_std_pos_jou,lag1_std_neg_jou,lag1_std_sum_ant,lag1_std_sum_jou
0.366,8747.38,8731.94,-0.1765099949927714,47.27999999999884,0.5434420294019475,7.237565484236112,-0.75,-0.9,1.309487565277083,-0.6221047099379966,1.2709013932573705,-0.7751166314098344,1.5235523040559515,1.545484993401492,0.1435,8697.26,8700.1,0.0326539622823756,9.63000000000102,0.1108472621417005,4133190000.0,0.3469,1.61,3.25,4.03,8.87,0.0015,3.82,5.664668994988345,143.0,-0.6643356643356644,-0.8321678321678322,1.5915717377085743,-1.6262952911054818,1.5917103124523222,-1.5801342121995592,1.5231193848354911,1.3843209639260547
-0.4865,8745.02,8689.46,-0.6353330238238598,13.079999999999927,0.1497948909406148,5.973000300636574,-0.6805555555555556,-0.8472222222222222,1.552427817870174,-1.6021924046158844,1.4670795093118374,-1.5936639194397226,1.4796561313865066,1.151755149239981,0.366,8747.38,8731.94,-0.1765099949927714,47.27999999999884,0.5434420294019475,4636802000.0,0.3863,1.61,3.25,4.03,8.87,0.0015,3.85,7.237565484236112,120.0,-0.75,-0.9,1.309487565277083,-0.6221047099379966,1.2709013932573705,-0.7751166314098344,1.5235523040559515,1.545484993401492
-1.0603,8638.59,8597.33,-0.477624241919112,-50.86999999999898,-0.5854218789199672,5.9371459474206345,-0.6349206349206349,-0.8888888888888888,1.5522059721186798,-2.007161522831204,1.2224338587027372,-1.749255552701602,1.326418501831076,0.5785008165488681,-0.4865,8745.02,8689.46,-0.6353330238238598,13.079999999999927,0.1497948909406148,4727772000.0,0.3684,1.61,3.25,4.03,8.87,0.0015,3.74,5.973000300636574,144.0,-0.6805555555555556,-0.8472222222222222,1.552427817870174,-1.6021924046158844,1.4670795093118374,-1.5936639194397226,1.4796561313865066,1.151755149239981
-0.2345,8642.82,8577.17,-0.759590041213396,45.48999999999978,0.5291177609792782,5.056711821794872,-0.7076923076923077,-0.7846153846153846,1.026487647761503,-1.6480002957059314,1.03548765399201,-1.7943545768354805,0.7560777584224158,0.2072115334535567,-1.0603,8638.59,8597.33,-0.477624241919112,-50.86999999999898,-0.5854218789199672,4478617000.0,0.3694,1.61,3.25,4.03,8.87,0.0015,3.57,5.9371459474206345,126.0,-0.6349206349206349,-0.8888888888888888,1.5522059721186798,-2.007161522831204,1.2224338587027372,-1.749255552701602,1.326418501831076,0.5785008165488681
0.3289,8540.27,8605.38,0.7623880743817087,-36.89999999999964,-0.4302118297760174,5.121763312069893,-0.6612903225806451,-0.935483870967742,1.0730688508981605,-2.404864145217988,0.8173837484961612,-1.496701017551885,0.5327956115806602,0.0909286261105196,-0.2345,8642.82,8577.17,-0.759590041213396,45.48999999999978,0.5291177609792782,4411770000.0,0.383,1.61,3.25,4.03,8.87,0.0015,3.47,5.056711821794872,130.0,-0.7076923076923077,-0.7846153846153846,1.026487647761503,-1.6480002957059314,1.03548765399201,-1.7943545768354805,0.7560777584224158,0.2072115334535567
0.9752,8589.19,8689.3,1.165534817602111,-16.18999999999869,-0.1881381182469419,5.029378100378787,-0.6727272727272727,-0.9090909090909092,0.8206945694386885,-1.537920374893528,0.834693582265673,-1.0412008737997154,0.5212932644353805,0.5336196944164678,0.3289,8540.27,8605.38,0.7623880743817087,-36.89999999999964,-0.4302118297760174,3914766000.0,0.3061,1.61,3.25,4.03,8.87,0.0015,3.34,5.121763312069893,124.0,-0.6612903225806451,-0.935483870967742,1.0730688508981605,-2.404864145217988,0.8173837484961612,-1.496701017551885,0.5327956115806602,0.0909286261105196
0.5521,8741.03,8737.27,-0.0430155256302771,51.73000000000138,0.5953298884835532,7.010190344409283,-0.620253164556962,-0.8987341772151899,2.082939206632303,-1.7189468913138548,2.007146322920605,-1.4425821885912309,2.1479802007326168,2.2431824374597142,0.9752,8589.19,8689.3,1.165534817602111,-16.18999999999869,-0.1881381182469419,4103750000.0,0.3157,1.61,3.25,4.03,8.87,0.0015,3.42,5.029378100378787,110.0,-0.6727272727272727,-0.9090909090909092,0.8206945694386885,-1.537920374893528,0.834693582265673,-1.0412008737997154,0.5212932644353805,0.5336196944164678
0.4841,8737.56,8779.57,0.4807978428760457,0.2899999999990541,0.0033191145517885,7.072187480872483,-0.7181208053691275,-0.9463087248322148,2.19256596597486,-2.414216994554436,1.9506008659402,-1.8349436985559704,2.032622519937857,1.7882510631176571,0.5521,8741.03,8737.27,-0.0430155256302771,51.73000000000138,0.5953298884835532,4653433000.0,0.3565,1.61,3.25,4.03,8.87,0.0015,3.44,7.010190344409283,158.0,-0.620253164556962,-0.8987341772151899,2.082939206632303,-1.7189468913138548,2.007146322920605,-1.4425821885912309,2.1479802007326168,2.2431824374597142
-0.0562,8779.91,8774.64,-0.0600233943172587,0.3400000000001455,0.0038726270193203,7.110279954227941,-0.5441176470588235,-0.8676470588235294,1.76930279876721,-1.2375319815821877,1.6574876807764671,-1.334344530669923,1.9086117356775305,1.722969430925075,0.4841,8737.56,8779.57,0.4807978428760457,0.2899999999990541,0.0033191145517885,4746817000.0,0.3719,1.61,3.25,4.03,8.87,0.0015,3.41,7.072187480872483,149.0,-0.7181208053691275,-0.9463087248322148,2.19256596597486,-2.414216994554436,1.9506008659402,-1.8349436985559704,2.032622519937857,1.7882510631176571
0.8506,8802.93,8849.28,0.5265292351523908,28.290000000000877,0.3224063893219651,7.414427889355232,-0.5328467153284672,-0.8394160583941606,1.75685409192792,-1.3837833323639968,1.7359589271982538,-1.2757157992958816,1.8366615660921053,1.914734225490785,-0.0562,8779.91,8774.64,-0.0600233943172587,0.3400000000001455,0.0038726270193203,4582915000.0,0.3575,1.61,3.25,4.03,8.87,0.0015,3.25,7.110279954227941,136.0,-0.5441176470588235,-0.8676470588235294,1.76930279876721,-1.2375319815821877,1.6574876807764671,-1.334344530669923,1.9086117356775305,1.722969430925075
0.2697,8847.34,8873.15,0.2917261007263142,-1.940000000000509,-0.0219226874954856,6.2768604259887,-0.6440677966101694,-0.847457627118644,0.9025382905299464,-0.6774275123528513,1.1162668782497316,-0.5834457788408524,0.9561719800606808,1.4455224941066005,0.8506,8802.93,8849.28,0.5265292351523908,28.290000000000877,0.3224063893219651,4079089000.0,0.3188,1.61,3.25,4.03,8.87,0.0015,3.19,7.414427889355232,137.0,-0.5328467153284672,-0.8394160583941606,1.75685409192792,-1.3837833323639968,1.7359589271982538,-1.2757157992958816,1.8366615660921053,1.914734225490785
0.364,8906.52,8905.45,-0.0120136708837987,33.3700000000008,0.3760783938060418,6.789248295666667,-0.76,-0.888,1.36215190672383,-1.272354099429994,1.2985971272885892,-0.883354289331142,1.3487029041427343,1.4965237692570554,0.2697,8847.34,8873.15,0.2917261007263142,-1.940000000000509,-0.0219226874954856,4607052000.0,0.3546,1.65,4.63,3.91,9.1,0.3477,3.02,6.2768604259887,118.0,-0.6440677966101694,-0.847457627118644,0.9025382905299464,-0.6774275123528513,1.1162668782497316,-0.5834457788408524,0.9561719800606808,1.4455224941066005
-0.1899,8902.94,8888.54,-0.161744322661948,-2.5100000000002183,-0.0281849878445246,7.131133991607143,-0.6,-0.9285714285714286,1.6334890392329815,-0.9360552345475178,1.501699176850861,-0.8788443869177541,1.84008410910662,1.859652848328294,0.364,8906.52,8905.45,-0.0120136708837987,33.3700000000008,0.3760783938060418,5131398000.0,0.3803,1.65,4.63,3.91,9.1,0.3477,2.8,6.789248295666667,125.0,-0.76,-0.888,1.36215190672383,-1.272354099429994,1.2985971272885892,-0.883354289331142,1.3487029041427343,1.4965237692570554
-0.1361,8844.91,8876.44,0.3564762106115343,-43.63000000000102,-0.4908567661280819,7.35059028537037,-0.7333333333333333,-0.9703703703703704,1.793877575652125,-1.4482685403655189,1.7405748828701235,-1.2915004577427391,1.86202661598394,1.9086140724727303,-0.1899,8902.94,8888.54,-0.161744322661948,-2.5100000000002183,-0.0281849878445246,4817592000.0,0.4017,1.65,4.63,3.91,9.1,0.3477,2.62,7.131133991607143,140.0,-0.6,-0.9285714285714286,1.6334890392329815,-0.9360552345475178,1.501699176850861,-0.8788443869177541,1.84008410910662,1.859652848328294
0.133,8878.88,8888.25,0.1055313282756473,2.4399999999986903,0.0274884976409313,6.662125850505051,-0.696969696969697,-0.8787878787878788,1.5337461427021943,-1.3563946960284237,1.290519204862817,-1.2847356041226574,1.547396139874004,1.1191143331436897,-0.1361,8844.91,8876.44,0.3564762106115343,-43.63000000000102,-0.4908567661280819,4514514000.0,0.3637,1.65,4.63,3.91,9.1,0.3477,2.52,7.35059028537037,135.0,-0.7333333333333333,-0.9703703703703704,1.793877575652125,-1.4482685403655189,1.7405748828701235,-1.2915004577427391,1.86202661598394,1.9086140724727303
0.4761,8912.39,8930.57,0.2039856873408849,24.139999999999414,0.2715945208561799,8.810998013399999,-0.584,-0.904,1.8840782057655592,-0.9367156181532268,1.805198262276301,-0.9893369960457556,2.176347859499812,2.296223763616187,0.133,8878.88,8888.25,0.1055313282756473,2.4399999999986903,0.0274884976409313,4502406000.0,0.3249,1.65,4.63,3.91,9.1,0.3477,2.37,6.662125850505051,132.0,-0.696969696969697,-0.8787878787878788,1.5337461427021943,-1.3563946960284237,1.290519204862817,-1.2847356041226574,1.547396139874004,1.1191143331436897
0.1963,8964.34,8948.1,-0.1811622495353788,33.77000000000044,0.3781393572862699,8.566995787274774,-0.527027027027027,-0.8648648648648649,2.296221672643888,-1.1666936027983328,2.3671908653264504,-1.2599311408490244,2.6429573550694294,3.0449224828248647,0.4761,8912.39,8930.57,0.2039856873408849,24.139999999999414,0.2715945208561799,4660927000.0,0.3639,1.65,4.63,3.91,9.1,0.3477,2.36,8.810998013399999,125.0,-0.584,-0.904,1.8840782057655592,-0.9367156181532268,1.805198262276301,-0.9893369960457556,2.176347859499812,2.296223763616187
-0.4476,8900.13,8908.05,0.0889874642280514,-47.97000000000117,-0.5360914607570452,7.815925253579812,-0.676056338028169,-0.9154929577464788,2.098610490187588,-1.516951253142798,1.9863745223971911,-1.911612039583564,2.245310190182096,1.7821309100996026,0.1963,8964.34,8948.1,-0.1811622495353788,33.77000000000044,0.3781393572862699,5357312000.0,0.4303,1.65,4.63,3.91,9.1,0.3477,1.98,8.566995787274774,148.0,-0.527027027027027,-0.8648648648648649,2.296221672643888,-1.1666936027983328,2.3671908653264504,-1.2599311408490244,2.6429573550694294,3.0449224828248647
-0.5684,8897.23,8857.42,-0.4474426310211098,-10.819999999999707,-0.121463170952113,6.7605523706933335,-0.744,-0.856,1.5186420838499977,-1.9679318764518705,1.3459106729252548,-1.7447456502882144,1.2961613427462542,0.8008663762048512,-0.4476,8900.13,8908.05,0.0889874642280514,-47.97000000000117,-0.5360914607570452,4617852000.0,0.3535,1.65,4.63,3.91,9.1,0.3477,1.66,7.815925253579812,142.0,-0.676056338028169,-0.9154929577464788,2.098610490187588,-1.516951253142798,1.9863745223971911,-1.911612039583564,2.245310190182096,1.7821309100996026
0.6694,8898.65,8916.71,0.2029521331887363,41.22999999999956,0.4654854348105832,6.3442582279262085,-0.6793893129770993,-0.8931297709923665,1.5493358813644136,-1.3992358425570364,1.6320999245811831,-1.2283618239553096,1.552152120746736,1.77397070607553,-0.5684,8897.23,8857.42,-0.4474426310211098,-10.819999999999707,-0.121463170952113,3831079000.0,0.2753,1.65,4.63,3.91,9.1,0.3477,1.61,6.7605523706933335,125.0,-0.744,-0.856,1.5186420838499977,-1.9679318764518705,1.3459106729252548,-1.7447456502882144,1.2961613427462542,0.8008663762048512
0.0797,8921.07,8923.82,0.0308258986870409,4.360000000000582,0.0488969586316094,8.056305030985914,-0.647887323943662,-0.8732394366197183,2.20037119409202,-1.3833240913087914,1.967910699709712,-1.2148321167151463,2.4324287338308874,2.379865854862933,0.6694,8898.65,8916.71,0.2029521331887363,41.22999999999956,0.4654854348105832,4431826000.0,0.3216,1.65,4.63,3.91,9.1,0.3477,1.67,6.3442582279262085,131.0,-0.6793893129770993,-0.8931297709923665,1.5493358813644136,-1.3992358425570364,1.6320999245811831,-1.2283618239553096,1.552152120746736,1.77397070607553
0.2279,8942.23,8944.16,0.0215829832155993,18.40999999999985,0.206301785558201,6.97657925303498,-0.6790123456790124,-0.9506172839506172,2.3438355094595504,-1.60072163644886,2.2621778737914124,-1.3997381156640465,2.542983358992688,2.7327946789040807,0.0797,8921.07,8923.82,0.0308258986870409,4.360000000000582,0.0488969586316094,4638032000.0,0.3349,1.65,4.63,3.91,9.1,0.3477,1.84,8.056305030985914,142.0,-0.647887323943662,-0.8732394366197183,2.20037119409202,-1.3833240913087914,1.967910699709712,-1.2148321167151463,2.4324287338308874,2.379865854862933
0.2516,8994.77,8966.66,-0.3125149392369185,50.61000000000058,0.5658440815012319,6.34133225998818,-0.6453900709219859,-0.8723404255319149,1.7039666170629917,-1.7619492939480996,1.6286379578272807,-1.201302409474983,1.6228223217443627,1.7923311651296936,0.2279,8942.23,8944.16,0.0215829832155993,18.40999999999985,0.206301785558201,4916167000.0,0.3533,1.65,4.63,3.91,9.1,0.3477,1.77,6.97657925303498,162.0,-0.6790123456790124,-0.9506172839506172,2.3438355094595504,-1.60072163644886,2.2621778737914124,-1.3997381156640465,2.542983358992688,2.7327946789040807
-0.1725,8961.52,8951.19,-0.1152706237334729,-5.139999999999418,-0.0573234626940178,6.88611185377129,-0.635036496350365,-0.8686131386861314,1.6319656838074192,-1.1457324957204928,1.5386268222258197,-1.1607132877544926,1.7588521763125202,1.669928104768602,0.2516,8994.77,8966.66,-0.3125149392369185,50.61000000000058,0.5658440815012319,4031283000.0,0.2872,1.65,4.63,3.91,9.1,0.3477,1.69,6.34133225998818,141.0,-0.6453900709219859,-0.8723404255319149,1.7039666170629917,-1.7619492939480996,1.6286379578272807,-1.201302409474983,1.6228223217443627,1.7923311651296936
0.2628,8956.22,8974.71,0.2064487026893017,5.029999999998836,0.0561936457610533,7.434639053401361,-0.673469387755102,-0.8639455782312925,2.008270165413421,-1.7300300060520792,1.8859774865340224,-1.4177777253175978,2.0435224279378845,2.051417642894004,-0.1725,8961.52,8951.19,-0.1152706237334729,-5.139999999999418,-0.0573234626940178,3872742000.0,0.2825,1.65,4.63,3.91,9.1,0.3477,1.83,6.88611185377129,137.0,-0.635036496350365,-0.8686131386861314,1.6319656838074192,-1.1457324957204928,1.5386268222258197,-1.1607132877544926,1.7588521763125202,1.669928104768602
-0.1982,9009.59,8956.92,-0.5845992991911959,34.88000000000102,0.3886476554674303,7.750678389788732,-0.7605633802816901,-0.8309859154929577,2.052736008671192,-1.3749297401346858,2.0383040237057264,-1.4290524813510674,2.237341427311979,2.310504120658315,0.2628,8956.22,8974.71,0.2064487026893017,5.029999999998836,0.0561936457610533,4766759000.0,0.3397,1.65,4.63,3.91,9.1,0.3477,1.97,7.434639053401361,147.0,-0.673469387755102,-0.8639455782312925,2.008270165413421,-1.7300300060520792,1.8859774865340224,-1.4177777253175978,2.0435224279378845,2.051417642894004
-0.1281,8968.82,8945.45,-0.2605693948590671,11.899999999999636,0.132858169995932,7.167534304139073,-0.6423841059602649,-0.8543046357615894,2.038051912920736,-1.7003796321517763,1.7878884285067893,-1.6207233339200495,2.0947136678200087,1.6944087168408202,-0.1982,9009.59,8956.92,-0.5845992991911959,34.88000000000102,0.3886476554674303,5405089000.0,0.4055,1.65,4.63,3.91,9.1,0.3477,2.05,7.750678389788732,142.0,-0.7605633802816901,-0.8309859154929577,2.052736008671192,-1.3749297401346858,2.0383040237057264,-1.4290524813510674,2.237341427311979,2.310504120658315
-1.9153,8945.81,8774.12,-1.9192225186986835,0.3599999999987631,0.0040243922888033,5.269218480763358,-0.5725190839694656,-0.8320610687022901,1.2920761003744914,-1.8111513412934657,1.3886082628900505,-1.8417085521760523,1.051118014367498,0.7886260701687421,-0.1281,8968.82,8945.45,-0.2605693948590671,11.899999999999636,0.132858169995932,4951922000.0,0.3698,1.65,4.63,3.91,9.1,0.3477,2.2,7.167534304139073,151.0,-0.6423841059602649,-0.8543046357615894,2.038051912920736,-1.7003796321517763,1.7878884285067893,-1.6207233339200495,2.0947136678200087,1.6944087168408202
0.4056,8680.14,8809.71,1.4927178593893613,-93.98000000000138,-1.0711045666118242,5.520758845368957,-0.7251908396946565,-0.9236641221374046,1.4641551984852033,-2.492519417063072,1.2224338587027372,-2.1190675505994028,1.0248770291355385,0.2439324515618842,-1.9153,8945.81,8774.12,-1.9192225186986835,0.3599999999987631,0.0040243922888033,6357271000.0,0.5198,1.65,4.63,3.91,9.1,0.3477,2.17,5.269218480763358,131.0,-0.5725190839694656,-0.8320610687022901,1.2920761003744914,-1.8111513412934657,1.3886082628900505,-1.8417085521760523,1.051118014367498,0.7886260701687421
0.7083,8845.6,8872.11,0.299697024509363,35.89000000000124,0.4073913897279393,6.529454373484848,-0.6503496503496503,-0.8601398601398601,1.577884794511897,-1.496054085317285,1.5974802570421596,-1.3839534572171892,1.5539259523737905,1.572005656479729,0.4056,8680.14,8809.71,1.4927178593893613,-93.98000000000138,-1.0711045666118242,4910988000.0,0.3623,1.65,4.63,3.91,9.1,0.3477,2.27,5.520758845368957,131.0,-0.7251908396946565,-0.9236641221374046,1.4641551984852033,-2.492519417063072,1.2224338587027372,-2.1190675505994028,1.0248770291355385,0.2439324515618842
-0.9093,8885.7,8791.44,-1.060805563996086,13.590000000000146,0.1531766400551858,7.223012309193206,-0.5414012738853503,-0.8726114649681529,2.133589756660519,-1.7964538805624293,2.0890795360962944,-1.704156528567724,2.1867270962476484,2.1513801421888954,0.7083,8845.6,8872.11,0.299697024509363,35.89000000000124,0.4073913897279393,4719245000.0,0.321,1.65,4.63,3.91,9.1,0.3477,2.53,6.529454373484848,143.0,-0.6503496503496503,-0.8601398601398601,1.577884794511897,-1.496054085317285,1.5974802570421596,-1.3839534572171892,1.5539259523737905,1.572005656479729
0.8631,8846.86,8867.32,0.2312684952627161,55.42000000000007,0.6303859208502824,7.795653427929688,-0.703125,-0.875,1.7680564439776287,-1.7573666346211478,1.6401778470069552,-1.4786614078983331,1.7106184488935172,1.5618054014496376,-0.9093,8885.7,8791.44,-1.060805563996086,13.590000000000146,0.1531766400551858,4980417000.0,0.3811,1.65,4.63,3.91,9.1,0.3477,2.64,7.223012309193206,157.0,-0.5414012738853503,-0.8726114649681529,2.133589756660519,-1.7964538805624293,2.0890795360962944,-1.704156528567724,2.1867270962476484,2.1513801421888954
0.0351,8895.87,8870.43,-0.2859754020686061,28.55000000000109,0.3219687571893322,6.377391871699135,-0.6233766233766234,-0.935064935064935,1.701002763431787,-0.6745636090742423,1.7751945504091473,-1.1111043612072264,2.029501801851672,2.133019683134732,0.8631,8846.86,8867.32,0.2312684952627161,55.42000000000007,0.6303859208502824,4442476000.0,0.3274,1.62,3.92,3.85,8.14,0.0416,2.77,7.795653427929688,128.0,-0.703125,-0.875,1.7680564439776287,-1.7573666346211478,1.6401778470069552,-1.4786614078983331,1.7106184488935172,1.5618054014496376
0.473,8888.45,8912.39,0.2693382985784776,18.02000000000044,0.2031468598478364,6.947489628892216,-0.5568862275449101,-0.8682634730538922,2.205119655259379,-1.4007255252875417,2.201016461139137,-1.559839651339314,2.432233598726388,2.4798283541578248,0.0351,8895.87,8870.43,-0.2859754020686061,28.55000000000109,0.3219687571893322,4668596000.0,0.3032,1.62,3.92,3.85,8.14,0.0416,2.74,6.377391871699135,154.0,-0.6233766233766234,-0.935064935064935,1.701002763431787,-0.6745636090742423,1.7751945504091473,-1.1111043612072264,2.029501801851672,2.133019683134732
-0.2151,8903.72,8893.22,-0.1179282367370043,-8.670000000000073,-0.0972803030388041,6.761959111073446,-0.5932203389830508,-0.8983050847457628,2.77611201932803,-1.8787056954192625,2.62568438295116,-2.121322501806097,3.018499408779521,2.7225944238739896,0.473,8888.45,8912.39,0.2693382985784776,18.02000000000044,0.2031468598478364,5198268000.0,0.3547,1.62,3.92,3.85,8.14,0.0416,2.86,6.947489628892216,167.0,-0.5568862275449101,-0.8682634730538922,2.205119655259379,-1.4007255252875417,2.201016461139137,-1.559839651339314,2.432233598726388,2.4798283541578248
0.4237,8925.21,8930.9,0.0637520013534752,31.98999999999978,0.3597122302158249,7.768317895751634,-0.6209150326797386,-0.8954248366013072,2.3612503286553146,-1.8045814300070333,2.0659997577369453,-1.7695501135618472,2.489380282551889,2.051417642894004,-0.2151,8903.72,8893.22,-0.1179282367370043,-8.670000000000073,-0.0972803030388041,5025079000.0,0.3651,1.62,3.92,3.85,8.14,0.0416,2.86,6.761959111073446,177.0,-0.5932203389830508,-0.8983050847457628,2.77611201932803,-1.8787056954192625,2.62568438295116,-2.121322501806097,3.018499408779521,2.7225944238739896
-0.4614,8943.14,8889.69,-0.5976648022953784,12.239999999999782,0.1370522567714315,6.582922090650406,-0.6463414634146342,-0.902439024390244,2.1347077608901066,-1.6183297182667165,1.918289176237112,-1.9837704781977683,2.255498416326005,1.596486268551947,0.4237,8925.21,8930.9,0.0637520013534752,31.98999999999978,0.3597122302158249,5038369000.0,0.3803,1.62,3.92,3.85,8.14,0.0416,2.93,7.768317895751634,153.0,-0.6209150326797386,-0.8954248366013072,2.3612503286553146,-1.8045814300070333,2.0659997577369453,-1.7695501135618472,2.489380282551889,2.051417642894004
-0.9121,8893.72,8808.61,-0.956967388224486,4.029999999998836,0.0453334143260207,5.700994013321168,-0.635036496350365,-0.8832116788321168,1.5236376558819544,-1.5425540097503811,1.370144440202571,-1.4673866518648635,1.46351707287517,1.0946337210714712,-0.4614,8943.14,8889.69,-0.5976648022953784,12.239999999999782,0.1370522567714315,4821345000.0,0.3749,1.62,3.92,3.85,8.14,0.0416,2.9,6.582922090650406,164.0,-0.6463414634146342,-0.902439024390244,2.1347077608901066,-1.6183297182667165,1.918289176237112,-1.9837704781977683,2.255498416326005,1.596486268551947
0.1059,8865.61,8817.94,-0.5376956577156008,57.0,0.6470941499283087,6.141124532037037,-0.5555555555555556,-0.8666666666666667,1.4776358541440873,-1.352010300708541,1.2985971272885892,-1.4538569446247005,1.473702115356618,0.9803908647344522,-0.9121,8893.72,8808.61,-0.956967388224486,4.029999999998836,0.0453334143260207,4317054000.0,0.3204,1.62,3.92,3.85,8.14,0.0416,2.85,5.700994013321168,137.0,-0.635036496350365,-0.8832116788321168,1.5236376558819544,-1.5425540097503811,1.370144440202571,-1.4673866518648635,1.46351707287517,1.0946337210714712
0.6489,8842.05,8875.16,0.3744606737125506,24.109999999998763,0.2734198690396936,4.096702394844125,-0.6834532374100719,-0.8992805755395683,0.8909322848987885,-2.1591679490626814,0.9800961859295722,-1.4313074325577613,0.3809956947032535,0.4377372971336126,0.1059,8865.61,8817.94,-0.5376956577156008,57.0,0.6470941499283087,4548206000.0,0.3338,1.62,3.92,3.85,8.14,0.0416,2.91,6.141124532037037,135.0,-0.5555555555555556,-0.8666666666666667,1.4776358541440873,-1.352010300708541,1.2985971272885892,-1.4538569446247005,1.473702115356618,0.9803908647344522
0.0619,8852.92,8880.65,0.3132299851348432,-22.23999999999978,-0.2505870316704125,6.206894423076923,-0.4965034965034965,-0.8881118881118881,1.714796075947538,-1.875562369311147,1.3909162407259854,-1.5215054808255175,1.5944582151110902,1.082393415035362,0.6489,8842.05,8875.16,0.3744606737125506,24.109999999998763,0.2734198690396936,4486473000.0,0.324,1.62,3.92,3.85,8.14,0.0416,2.84,4.096702394844125,139.0,-0.6834532374100719,-0.8992805755395683,0.8909322848987885,-2.1591679490626814,0.9800961859295722,-1.4313074325577613,0.3809956947032535,0.4377372971336126
0.0878,8857.12,8888.45,0.3537267192947586,-23.52999999999884,-0.2649580830231891,5.808981374385246,-0.6557377049180327,-0.8360655737704918,1.064753003349568,-1.471432013209564,1.0377956318279449,-1.2621860920557182,0.8741462156141547,0.6927436728858869,0.0619,8852.92,8880.65,0.3132299851348432,-22.23999999999978,-0.2505870316704125,3966012000.0,0.2638,1.62,3.92,3.85,8.14,0.0416,2.84,6.206894423076923,143.0,-0.4965034965034965,-0.8881118881118881,1.714796075947538,-1.875562369311147,1.3909162407259854,-1.5215054808255175,1.5944582151110902,1.082393415035362
0.1288,8901.54,8899.9,-0.0184237783574666,13.090000000000146,0.1472697714449667,6.09676633029661,-0.6610169491525424,-0.8135593220338984,1.0853354436845568,-1.2409600461529875,0.7446824466642118,-0.6420745102148939,0.9888256434400932,0.735584744012269,0.0878,8857.12,8888.45,0.3537267192947586,-23.52999999999884,-0.2649580830231891,3984610000.0,0.2775,1.62,3.92,3.85,8.14,0.0416,2.84,5.808981374385246,122.0,-0.6557377049180327,-0.8360655737704918,1.064753003349568,-1.471432013209564,1.0377956318279449,-1.2621860920557182,0.8741462156141547,0.6927436728858869
-0.1361,8922.08,8887.79,-0.3843274214084502,22.18000000000029,0.2492162833290294,7.161510287992831,-0.8064516129032258,-0.8709677419354839,0.6484919568611517,-0.4524795134601116,0.4342594277309669,-0.3579506581714617,0.6999695922669659,0.4438574501516673,0.1288,8901.54,8899.9,-0.0184237783574666,13.090000000000146,0.1472697714449667,4044843000.0,0.2885,1.62,3.92,3.85,8.14,0.0416,2.87,6.09676633029661,118.0,-0.6610169491525424,-0.8135593220338984,1.0853354436845568,-1.2409600461529875,0.7446824466642118,-0.6420745102148939,0.9888256434400932,0.735584744012269
-0.2854,8894.16,8862.42,-0.3568633800156482,6.369999999998981,0.0716713603719145,5.468025741360856,-0.6697247706422018,-0.7981651376146789,0.6887053119699034,-0.7084698170603093,0.4423373501567391,-0.6465844126282818,0.6572949031213019,0.1970112784234657,-0.1361,8922.08,8887.79,-0.3843274214084502,22.18000000000029,0.2492162833290294,4099695000.0,0.2698,1.62,3.92,3.85,8.14,0.0416,2.87,7.161510287992831,93.0,-0.8064516129032258,-0.8709677419354839,0.6484919568611517,-0.4524795134601116,0.4342594277309669,-0.3579506581714617,0.6999695922669659,0.4438574501516673
1.2097,8899.82,8969.63,0.7843978866988264,37.39999999999964,0.4220066302432026,7.442313070295699,-0.5483870967741935,-0.8225806451612904,1.2046608300114416,-0.5538895126340674,1.2143559362769651,-0.6307997541814244,1.408543750131997,1.576085758491765,-0.2854,8894.16,8862.42,-0.3568633800156482,6.369999999998981,0.0716713603719145,3775280000.0,0.2563,1.62,3.92,3.85,8.14,0.0416,2.84,5.468025741360856,109.0,-0.6697247706422018,-0.7981651376146789,0.6887053119699034,-0.7084698170603093,0.4423373501567391,-0.6465844126282818,0.6572949031213019,0.1970112784234657
0.4302,8960.79,9008.22,0.5293060098495609,-8.839999999998327,-0.0985547898854058,7.642902243843844,-0.6396396396396397,-0.8918918918918919,0.9947001485610444,-0.5683968618555506,1.292827182698752,-0.3850100726517886,1.1211112876279712,1.9371747865569853,1.2097,8899.82,8969.63,0.7843978866988264,37.39999999999964,0.4220066302432026,4527962000.0,0.3147,1.62,3.92,3.85,8.14,0.0416,2.84,7.442313070295699,124.0,-0.5483870967741935,-0.8225806451612904,1.2046608300114416,-0.5538895126340674,1.2143559362769651,-0.6307997541814244,1.408543750131997,1.576085758491765
