date,daily_return,open,close,volume,market_turn,open_close_return,gap,gap_return,cpi_grate,ipi_grate,un_rate,M1B_grate,new_issue_stock_ratio,shtmrg,cope_senti_score,new_num,chn_senti,booking_senti,pos_ant,neg_ant,pos_jou,neg_jou,sum_ant,sum_jou,std_pos_ant,std_neg_ant,std_pos_jou,std_neg_jou,std_sum_ant,std_sum_jou
2017-07-26,-0.4209,10477.15,10419.11,5320582000.0,0.3403,-0.5539674434364217,14.0,0.13380291785934445,0.77,2.27,3.84,4.96,0.1373,4.55,7.559193564401294,103.0,-0.5145631067961165,-0.8446601941747572,770.320436014,-178.827431973,2148,-949,591.4930040410001,1199,0.6509873062846894,-0.3770891734824104,0.9408605627186788,-0.7345275096893441,0.7317923109408154,0.998751323788616
2017-07-27,0.8567,10427.83,10508.37,5521768000.0,0.3615,0.77235628122055,8.719999999999345,0.0836923691178934,0.77,2.27,3.84,4.96,0.1373,4.67,9.485095169166666,90.0,-0.4888888888888889,-0.8444444444444444,827.3535989960001,-127.086522875,2044,-660,700.2670761210001,1384,0.8117241599019455,0.1414283474358304,0.8208457152500637,-0.0828466109548051,1.1434660271257586,1.3761607599019818
2017-07-28,-0.8119,10480.67,10423.05,4504894000.0,0.2786,-0.5497740125392823,-27.700000000000728,-0.26359939743272004,0.77,2.27,3.84,4.96,0.1373,4.54,7.443102522491409,97.0,-0.6082474226804123,-0.8556701030927835,874.5203385350001,-203.17415703,2357,-1078,671.346181505,1279,0.9446544220947722,-0.6210779966227762,1.1820442465738763,-1.025416215352858,1.0340100516870037,1.1619554042700715
2017-07-29,,,,,,,,,0.77,2.27,3.84,4.96,0.1373,,7.641784082079038,8.0,-0.5541237113402062,-0.9278350515463918,71.61833435000001,-14.239077450000002,178,-68,57.37925690000001,110,-1.3181683842857304,1.272320298578399,-1.3324976056772035,1.2520845034079875,-1.2896507310120973,-1.2228642217651973
2017-07-30,,,,,,,,,0.77,2.27,3.84,4.96,0.1373,,12.042165853539519,7.0,-0.7770618556701031,-0.9639175257731959,130.91868305900002,-35.707179383,287,-127,95.21150367600002,160,-1.1510419095906648,1.0571793745556797,-1.2067128136187513,1.119042382213047,-1.1464682489731133,-1.1208616714642876
2017-07-31,0.0411,10396.76,10427.33,4379828000.0,0.2942,0.2940339105644423,-26.289999999999054,-0.2522294338029565,0.77,2.27,3.84,4.96,0.1373,4.58,5.9002774632936505,84.0,-0.23809523809523808,-0.8571428571428571,594.2874544370001,-180.345932882,1728,-894,413.94152155500007,834,0.1548726580320326,-0.3923067129608038,0.4561852171723485,-0.6105051933211793,0.0598189517436014,0.2541327065919752
2017-08-01,0.0955,10408.53,10437.29,5390357000.0,0.3467,0.27631183269875975,-18.799999999999272,-0.1802954351689193,0.96,5.69,3.89,5.11,0.6348,4.62,6.421602925000001,94.0,-0.3829787234042553,-0.8723404255319149,634.230170229,-155.224528132,2054,-808,479.005642097,1246,0.267443417317479,-0.1405544971603042,0.8323856044297382,-0.4165793895455033,0.3060650265814593,1.0946337210714712
2017-08-02,0.7855,10479.26,10519.27,5537089000.0,0.3411,0.3818017684454839,41.969999999999345,0.40211587490621936,0.96,5.69,3.89,5.11,0.6348,4.72,8.071264811619718,71.0,-0.6056338028169014,-0.8591549295774648,542.383732611,-110.780382792,1628,-530,431.603349819,1098,0.0085921345413471,0.3048390698019271,0.3407863253756032,0.2102970459154027,0.1266631025327122,0.7927061721807784
2017-08-03,-0.4695,10464.1,10469.88,5014480000.0,0.3075,0.05523647518657921,-55.17000000000007,-0.5244660513514728,0.96,5.69,3.89,5.11,0.6348,4.72,5.803690206526104,83.0,-0.5662650602409639,-0.8554216867469879,654.0450450870001,-194.662692209,1756,-924,459.38235287800006,832,0.3232877800174716,-0.5357810098611281,0.4884969068754372,-0.6781537295219965,0.2317973978894284,0.2500526045799388
2017-08-04,0.3503,10470.96,10506.56,5216082000.0,0.3545,0.3399879285184966,1.0799999999999272,0.010315304473403012,0.96,5.69,3.89,5.11,0.6348,4.74,6.15254564375,92.0,-0.5,-0.8695652173913043,634.667454756,-180.932090233,1824,-918,453.735364523,906,0.2686758185263629,-0.3981808435434895,0.5669681532972239,-0.664624022281833,0.2104254235126098,0.4010163790252852
2017-08-05,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,8.969268698125001,10.0,-0.65,-0.8347826086956522,128.70881101900005,-27.778156666,291,-116,100.93065435300004,175,-1.1572700032125889,1.136639462795261,-1.2020968579468814,1.14384684548668,-1.124823164187737,-1.0902609063740147
2017-08-06,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,13.692856117514882,7.0,-0.825,-0.9173913043478261,132.79481363400006,-34.781659083,353,-116,98.01315455100008,237,-1.145754401238799,1.0664544046987825,-1.1305495450328993,1.14384684548668,-1.1358649314259337,-0.9637777440008868
2017-08-07,0.6931,10521.69,10579.38,5672576000.0,0.3688,0.5482959486546238,15.130000000001019,0.144005269089036,0.96,5.69,3.89,5.11,0.6348,4.59,9.526625749820788,93.0,-0.44086021505376344,-0.8064516129032258,829.520804172,-125.156140665,2259,-686,704.364663507,1573,0.8178320052838192,0.1607735235334914,1.068953332613066,-0.1414753423288467,1.1589740337152934,1.7617304000394207
2017-08-08,-0.0984,10598.59,10568.97,5985191000.0,0.4186,-0.2794711371984462,19.210000000000946,0.18157963888243872,0.96,5.69,3.89,5.11,0.6348,4.41,7.58386252233677,97.0,-0.5463917525773195,-0.8969072164948454,768.176968632,-174.094215774,2192,-1000,594.082752858,1192,0.6449463612485068,-0.3296556132249543,0.9916360751092468,-0.8495300212307334,0.7415936496154937,0.9844709667464888
2017-08-09,-0.9328,10523.51,10470.38,5456480000.0,0.3729,-0.5048695729846887,-45.45999999999913,-0.43012706063125483,0.96,5.69,3.89,5.11,0.6348,4.25,5.1598243276162785,86.0,-0.5581395348837209,-0.8837209302325582,571.9831343449999,-187.278416233,1748,-1066,384.7047181119999,682,0.092012279154015,-0.4617800589771854,0.4792649955316975,-0.9983568008725312,-0.0508326336259017,-0.0559550463227902
2017-08-10,-1.3432,10470.03,10329.74,6392060000.0,0.4364,-1.3399197519013877,-0.3499999999985448,-0.0033427631088704026,0.96,5.69,3.89,5.11,0.6348,3.98,5.140605978287462,109.0,-0.5229357798165137,-0.8348623853211009,766.4414772360001,-292.248056542,2173,-1463,474.1934206940001,710,0.6400552170108833,-1.513725195109438,0.9697102856678652,-1.893572429930012,0.2878523677171237,0.0011663818457191
2017-08-11,-0.0016,10267.05,10329.57,5864918000.0,0.3908,0.6089383026283152,-62.69000000000051,-0.6068884599225199,0.96,5.69,3.89,5.11,0.6348,4.1,5.835339294222223,75.0,-0.5733333333333334,-0.8933333333333333,553.06050831,-169.638472825,1631,-928,383.422035485,703,0.0386825458547801,-0.285002729693503,0.3442482921295056,-0.6871735343487722,-0.0556871611217055,-0.0131139751964082
2017-08-12,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,6.9911451891944445,10.0,-0.3866666666666667,-0.9466666666666667,86.35399323400001,-15.058889025,260,-79,71.29510420900002,181,-1.2766388018261556,1.2641046202515271,-1.2378705144038724,1.2272800401343549,-1.23698387331328,-1.0780206003379056
2017-08-13,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,8.505154518555555,8.0,-0.6933333333333334,-0.9733333333333334,120.12402766800002,-41.507146433,316,-184,78.61688123500002,132,-1.1814645418402472,0.999055453105491,-1.173247134997695,0.9905101634314945,-1.2092733803646096,-1.1779830996327971
2017-08-14,-1.0096,10347.66,10225.28,5432947000.0,0.3659,-1.1826828481028484,18.090000000000146,0.17512829672484087,0.96,5.69,3.89,5.11,0.6348,4.15,4.675543466561182,79.0,-0.4430379746835443,-0.9240506329113924,570.706817935,-232.308390719,1780,-1207,338.398427216,573,0.0884152301173307,-0.9130444674410654,0.5161926409066561,-1.316304921016372,-0.2260865566552517,-0.2783206059787734
2017-08-15,0.8399,10271.03,10311.16,5054840000.0,0.3329,0.39071057138377746,45.75,0.4474205107341803,0.96,5.69,3.89,5.11,0.6348,4.17,5.4646753475,90.0,-0.6,-0.8444444444444444,684.825121327,-222.879328184,1827,-928,461.94579314300006,899,0.410035425601819,-0.8185518461194922,0.5704301200511264,-0.6871735343487722,0.2414991674373637,0.3867360219831578
2017-08-16,-0.2014,10302.83,10290.39,5191539000.0,0.3623,-0.12074352386674836,-8.329999999999927,-0.08078625489275627,0.96,5.69,3.89,5.11,0.6348,4.27,6.982456667695473,81.0,-0.6296296296296297,-0.8765432098765432,670.469383545,-207.024015224,1525,-894,463.4453683210001,631,0.3695765767183842,-0.6596590529172978,0.2219254668249555,-0.6105051933211793,0.2471745611632869,-0.1599976476297182
2017-08-17,0.7675,10302.54,10369.37,5616791000.0,0.3753,0.6486749869449663,12.150000000001455,0.11807132674273235,0.96,5.69,3.89,5.11,0.6348,4.43,6.309019605986842,76.0,-0.631578947368421,-0.8947368421052632,588.8617022980001,-206.593331617,1667,-669,382.2683706810001,998,0.1395812331534019,-0.6553429904418819,0.3857918931763339,-0.1031411718150503,-0.0600533990312796,0.588701071578959
2017-08-18,-0.4633,10324.83,10321.33,5044204000.0,0.3459,-0.03389886322583519,-44.54000000000087,-0.42953429186151976,0.96,5.69,3.89,5.11,0.6348,4.54,5.505061618125,80.0,-0.425,-0.775,576.9680587370001,-196.984665116,1541,-952,379.9833936210001,589,0.1060613169487959,-0.5590504818585481,0.2403892895124348,-0.7412923633094258,-0.0687012778842078,-0.2456797898824823
2017-08-19,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,5.740498510252976,7.0,-0.42678571428571427,-0.8875,39.0116057,-4.85448635,145,-32,34.15711935,113,-1.410064093657605,1.3663672528517918,-1.3705792399701295,1.3332627468489682,-1.377538804706124,-1.2167440687471427
2017-08-20,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,9.498770682904267,9.0,-0.7133928571428572,-0.94375,147.559648075,-46.66794131699999,378,-209,100.89170675800004,169,-1.1041425931583837,0.94733694610843,-1.1016998220837129,0.9341363832641468,-1.124970567892163,-1.102501212410124
2017-08-21,0.049,10316.09,10326.39,4578949000.0,0.3133,0.09984403005401535,-5.239999999999782,-0.05076865093936325,0.96,5.69,3.89,5.11,0.6348,4.65,6.06973697739726,73.0,-0.6712328767123288,-0.7808219178082192,525.609541777,-189.717898157,1544,-796,335.89164362,748,-0.0386826528921242,-0.4862271385049442,0.2438512562663371,-0.3895199750651764,-0.2355738995385613,0.0786883200744105
2017-08-22,0.636,10353.37,10392.07,5549157000.0,0.3584,0.37379133557478295,26.980000000001382,0.2612723323446179,0.96,5.69,3.89,5.11,0.6348,4.74,7.622288898758865,94.0,-0.6595744680851063,-0.8936170212765957,760.887763191,-178.268762362,2195,-771,582.619000829,1424,0.6244031564410528,-0.3714905091613137,0.995098041863149,-0.3331461948978287,0.6982071576973626,1.4577628001427096
2017-08-23,0.1418,10418.32,10406.81,5641405000.0,0.3578,-0.11047846485805982,26.25,0.2525964509476938,0.96,5.69,3.89,5.11,0.6348,4.77,8.837396257897728,88.0,-0.5681818181818182,-0.8636363636363636,807.423105738,-167.656914586,2019,-662,639.766191152,1357,0.7555539492765602,-0.2651446969771603,0.7919959923008774,-0.0873565133681929,0.9144902825259982,1.3210793827394909
2017-08-24,0.7894,10414.66,10488.96,5808139000.0,0.3917,0.713417432734235,7.850000000000364,0.07543137618540517,0.96,5.69,3.89,5.11,0.6348,4.8,7.907461174313725,85.0,-0.6,-0.8117647058823529,686.233607136,-157.121532433,1929,-681,529.1120747030001,1248,0.4140049683286474,-0.1595651791230567,0.6881369896838065,-0.1302005862953771,0.4957012231606547,1.0987138230835076
2017-08-25,0.2531,10497.86,10515.51,6024909000.0,0.4096,0.16812950448948297,8.900000000001455,0.08485111965343996,0.96,5.69,3.89,5.11,0.6348,5.05,8.053615308235294,85.0,-0.6705882352941176,-0.8588235294117647,705.743289211,-163.422618283,1945,-773,542.320670928,1172,0.468989204654418,-0.2227110238906218,0.7066008123712858,-0.3376560973112166,0.5456913705326584,0.9436699466261248
2017-08-26,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,9.372151894048201,12.0,-0.8352941176470587,-0.846078431372549,143.24282614199998,-22.585247433,313,-82,120.65757870899998,231,-1.1163087143913124,1.1886798012583648,-1.1767091017515974,1.220515186514273,-1.050163310941083,-0.9760180500369958
2017-08-27,,,,,,,,,0.96,5.69,3.89,5.11,0.6348,,11.559858058135212,9.0,-0.8065359477124183,-0.9230392156862746,123.128567017,-20.990435567,295,-77,102.13813145,218,-1.1729968332953098,1.204662085093445,-1.1974809022750117,1.2317899425477423,-1.1202532646314842,-1.0025387131152323
2017-08-28,0.0996,10502.8,10525.98,5890372000.0,0.3955,0.22070305061507683,-12.710000000000946,-0.1208690781521861,0.96,5.69,3.89,5.11,0.6348,5.14,7.6174007181899634,93.0,-0.5698924731182796,-0.8924731182795699,706.692720527,-138.274185133,2199,-774,568.418535394,1425,0.4716649917663425,0.0293120549311638,0.9997139975350188,-0.3399110485179105,0.6444631149728907,1.459802851148728
2017-08-29,-0.2794,10518.69,10496.57,5814380000.0,0.4084,-0.2102923462902776,-7.289999999999054,-0.06925720930496784,0.96,5.69,3.89,5.11,0.6348,5.3,6.384995962437811,67.0,-0.40298507462686567,-0.8208955223880597,507.312818885,-156.705622592,1453,-770,350.607196293,683,-0.0902484001766485,-0.155397170801588,0.1388382647312989,-0.3308912436911349,-0.1798804227865489,-0.053914995316772
2017-08-30,0.6938,10511.59,10569.4,5901288000.0,0.399,0.5499643726591267,15.020000000000437,0.1430943632062706,0.96,5.69,3.89,5.11,0.6348,5.46,8.10974949654762,70.0,-0.4857142857142857,-0.8571428571428571,627.405556742,-157.925600491,1698,-703,469.479956251,995,0.2482095743794594,-0.1676230850112976,0.4215655496333249,-0.1798095128426431,0.2700134711285293,0.5825809185609044
2017-08-31,0.155,10586.65,10585.78,5945548000.0,0.4055,-0.008217897068468132,17.25,0.16320699377448106,0.96,5.69,3.89,5.11,0.6348,5.62,9.224578426547618,70.0,-0.4,-0.7714285714285715,650.291039176,-142.768624034,1789,-596,507.522415142,1193,0.3127078460449307,-0.0157286170920322,0.5265785411683631,0.0614702662736048,0.4139915361673433,0.9865110177525068
2017-09-01,0.0854,10576.27,10594.82,6064861000.0,0.4493,0.17539264788057862,-9.510000000000218,-0.08983749898448878,0.49,5.13,3.77,4.51,0.2339,5.8,9.503566956038648,69.0,-0.4782608695652174,-0.8260869565217391,653.287551503,-133.246892301,1733,-666,520.040659202,1067,0.321152931992896,0.0796926814339062,0.4619551617621857,-0.0963763181949685,0.4613689300052803,0.7294645909942145
2017-09-02,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,10.258530681491546,12.0,-0.572463768115942,-0.9130434782608696,139.552602884,-26.51152185,347,-131,113.041081034,216,-1.1267088893881532,1.149332945692075,-1.137473478540704,1.1100225773862715,-1.0789892236077996,-1.0066188151272688
2017-09-03,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,12.149120951683273,8.0,-0.536231884057971,-0.9565217391304348,96.29760909200004,-19.14555315,291,-67,77.15205594200003,224,-1.2486146586255058,1.2231504316247483,-1.2020968579468814,1.2543394546146815,-1.2148172573235183,-0.9902984070791232
2017-09-04,-0.2355,10585.44,10569.87,5498749000.0,0.3784,-0.14708883145150042,-9.3799999999992,-0.08853383068328863,0.49,5.13,3.77,4.51,0.2339,5.75,7.6341970482905985,78.0,-0.6666666666666666,-0.8717948717948718,637.402181494,-158.98465435,1646,-746,478.417527144,900,0.2763831128159649,-0.1782363113936844,0.3615581258990173,-0.2767724147304811,0.303839206920434,0.388776072989176
2017-09-05,0.4538,10584.1,10617.84,5873609000.0,0.4211,0.3187800568777674,14.229999999999563,0.13462795663522412,0.49,5.13,3.77,4.51,0.2339,5.77,8.83214901044601,71.0,-0.5492957746478874,-0.8873239436619719,583.488599779,-92.225796601,1507,-479,491.262803178,1028,0.1244381909668831,0.4907824210329365,0.2011536663015414,0.3252995574567919,0.352454308104188,0.6499026017595049
2017-09-06,-0.6591,10593.87,10547.86,6210529000.0,0.4296,-0.434307764773404,-23.969999999999345,-0.22575213037679365,0.49,5.13,3.77,4.51,0.2339,5.6,7.938670674014336,93.0,-0.5698924731182796,-0.7849462365591398,776.213608196,-165.895663291,1922,-906,610.317944905,1016,0.667596063450382,-0.2474944532702375,0.6800590672580343,-0.6375646078015061,0.8030384564077697,0.6254219896872866
2017-09-07,-0.0886,10564.79,10538.51,6412690000.0,0.4718,-0.24875080337612626,16.93000000000029,0.16050649136412778,0.49,5.13,3.77,4.51,0.2339,5.37,7.1577633912280705,76.0,-0.6842105263157895,-0.9210526315789473,597.424300314,-165.242919299,1447,-789,432.181381015,658,0.1637132467384728,-0.2409530298119627,0.1319143312234942,-0.3737353166183191,0.1288507585244188,-0.1049162704672269
2017-09-08,0.6779,10553.9,10609.95,5779683000.0,0.4181,0.53108329622226,15.389999999999418,0.14603582479875635,0.49,5.13,3.77,4.51,0.2339,5.5,8.845380063920455,88.0,-0.5454545454545454,-0.8181818181818182,750.9167962600001,-140.466608533,2003,-664,610.4501877270001,1339,0.5963019295721089,0.0073408533038797,0.7735321696133981,-0.0918664157815807,0.8035389515435178,1.2843584646311632
2017-09-09,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,7.726897812515784,9.0,-0.43939393939393934,-0.9090909090909092,61.603459067,-12.0741066,169,-58,49.529352467,111,-1.346393358286676,1.2940163865979588,-1.3428835059389106,1.2746340154749267,-1.3193600106946033,-1.2208241707591792
2017-09-10,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,9.484521222924558,6.0,-0.38636363636363635,-0.7878787878787878,69.11997746700001,-8.9902159,180,-42,60.12976156700001,138,-1.3252095162095054,1.324921358861166,-1.3301896278412686,1.3107132347820292,-1.2792409848658362,-1.1657427935966878
2017-09-11,-0.3562,10630.16,10572.16,5920435000.0,0.4338,-0.5456173754675376,20.209999999999127,0.1904815762562418,0.49,5.13,3.77,4.51,0.2339,5.51,9.338393329714911,76.0,-0.5526315789473685,-0.8157894736842105,666.991262878,-146.555197949,1742,-699,520.436064929,1043,0.3597741715336819,-0.0536754748764727,0.4723410620238928,-0.1707897080158675,0.4628654092849674,0.6805033668497777
2017-09-12,0.3612,10610.33,10610.35,5769101000.0,0.4213,0.00018849555103787118,38.17000000000007,0.36104258732368855,0.49,5.13,3.77,4.51,0.2339,5.5,8.742461507291667,80.0,-0.6,-0.9,684.157946219,-131.760310591,1754,-688,552.397635628,1066,0.4081551225980118,0.0945903451268967,0.4861889290395023,-0.1459852447422345,0.5838293332528776,0.7274245399881962
2017-09-13,-0.7301,10596.36,10532.88,5853111000.0,0.4056,-0.5990736441570632,-13.989999999999782,-0.1318523894122228,0.49,5.13,3.77,4.51,0.2339,5.68,7.4830049625586845,71.0,-0.6338028169014085,-0.9154929577464789,557.611806814,-151.909630817,1441,-806,405.702175997,635,0.0515094936015984,-0.1073345099618425,0.1249903977156895,-0.4120694871321155,0.0286357668178857,-0.1518374436056454
2017-09-14,0.1964,10533.99,10553.57,5522954000.0,0.3609,0.1858744882043739,1.110000000000582,0.010538428236157462,0.49,5.13,3.77,4.51,0.2339,5.82,6.885925438497653,71.0,-0.5774647887323944,-0.8309859154929577,532.5493908609999,-122.591681266,1348,-631,409.9577095949999,717,-0.0191240408843561,0.186473055166119,0.0176694283447164,-0.0174530259606818,0.0447415473328416,0.0154467388878465
2017-09-15,0.2543,10556.82,10580.41,6482820000.0,0.488,0.22345744267686807,3.25,0.03079526643590747,0.49,5.13,3.77,4.51,0.2339,5.93,6.823143313584475,73.0,-0.4520547945205479,-0.863013698630137,516.569835511,-119.880072925,1424,-607,396.689762586,817,-0.0641593030873733,0.2136472285462866,0.1053725861102428,0.0366658029999719,-0.0054732230337831,0.2194518394896659
2017-09-16,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,6.084508060958904,8.0,-0.601027397260274,-0.9315068493150684,48.175979201,-13.35396145,139,-54,34.822017751000004,85,-1.3842360931592108,1.281190420152332,-1.3775031734779342,1.2836538203017025,-1.3750223852102743,-1.2738654969156522
2017-09-17,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,7.861399353812786,5.0,-0.6005136986301369,-0.9657534246575342,52.465301700000005,-7.48890455,140,-49,44.97639715,91,-1.3721474737211383,1.3399666345028054,-1.376349184559967,1.294928576335172,-1.3365914335799656,-1.261625190879543
2017-09-18,0.4835,10590.8,10631.57,6950033000.0,0.5178,0.38495675491936815,10.389999999999418,0.09820035329443205,0.49,5.13,3.77,4.51,0.2339,6.07,8.39214030870098,68.0,-0.5294117647058824,-0.8823529411764706,555.156582335,-125.06234585,1596,-529,430.09423648500007,1067,0.0445899219516256,0.161713481021611,0.3038586800006447,0.2125519971220966,0.1209516100559472,0.7294645909942145
2017-09-19,-0.5214,10653.34,10576.14,6625270000.0,0.4524,-0.7246553662982758,21.770000000000437,0.20476749906176075,0.49,5.13,3.77,4.51,0.2339,5.92,8.521485255696202,79.0,-0.46835443037974683,-0.8734177215189873,667.415483977,-147.608581466,1742,-611,519.806902511,1131,0.3609697560169207,-0.0642318763648281,0.4723410620238928,0.0276459981731962,0.460484238609372,0.8600278553793789
2017-09-20,-0.5387,10568.58,10519.17,5895804000.0,0.4041,-0.46751786900416004,-7.559999999999491,-0.07148165587822676,0.49,5.13,3.77,4.51,0.2339,5.85,6.457726291666667,80.0,-0.625,-0.9,631.7148242540001,-207.645886258,1641,-899,424.0689379960001,742,0.2603544049492202,-0.6658910854134759,0.3557881813091801,-0.6217799493546489,0.098147857537922,0.0664480140383013
2017-09-21,0.5634,10506.85,10578.44,5569265000.0,0.3382,0.681365014252608,-12.319999999999709,-0.11711950657703706,0.49,5.13,3.77,4.51,0.2339,5.74,7.836352669817073,82.0,-0.6097560975609756,-0.8292682926829268,713.277526821,-168.63403496,1814,-717,544.643491861,1097,0.490222984871349,-0.2749368332731337,0.5554282641175494,-0.2113788297363578,0.5544824758690201,0.7906661211747602
2017-09-22,-1.2172,10571.65,10449.68,5727401000.0,0.3555,-1.1537461039667352,-6.790000000000873,-0.06418715803087102,0.49,5.13,3.77,4.51,0.2339,5.64,5.8532526530092595,72.0,-0.5,-0.7777777777777778,541.885755606,-166.205590514,1323,-775,375.680165092,548,0.0071886834126991,-0.2506003649779473,-0.0111802946044699,-0.3421659997246044,-0.0849875678635299,-0.3293218811292283
2017-09-23,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,7.01802239416336,21.0,-0.5595238095238095,-0.7936507936507937,206.222988169,-27.84790375,343,-130,178.37508441900002,213,-0.9388114030863104,1.135940497784452,-1.1420894342125738,1.1122775285929654,-0.8317217318937703,-1.0127389681453234
2017-09-24,,,,,,,,,0.49,5.13,3.77,4.51,0.2339,,8.128672149165013,6.0,-0.6130952380952381,-0.7301587301587302,77.932592326,-19.9785977,186,-80,57.95399462600001,106,-1.3003728788828437,1.214802140061832,-1.323265694333464,1.2250250889276606,-1.2874755397098898,-1.23102442578927
2017-09-25,-1.0889,10442.05,10335.89,5784894000.0,0.3814,-1.016658606308147,-7.630000000001019,-0.07301658998171254,0.49,5.13,3.77,4.51,0.2339,5.53,4.942727421111111,60.0,-0.6,-0.8666666666666667,463.0989985700001,-175.00465721499998,1137,-850,288.0943413550001,287,-0.2148564350856497,-0.3387795317481948,-0.2258222333464161,-0.5112873402266473,-0.416470805122603,-0.8617751936999769
2017-09-26,-0.7631,10333.44,10257.02,5758755000.0,0.3426,-0.7395407531277104,-2.4499999999989086,-0.023703812637314334,0.49,5.13,3.77,4.51,0.2339,5.43,5.838108205555556,72.0,-0.5555555555555556,-0.8333333333333334,613.28898946,-201.390422075,1525,-935,411.898567385,590,0.2084247809339142,-0.6032024346551655,0.2219254668249555,-0.7029581927956294,0.052087049102861,-0.2436397388764641
2017-09-27,0.6791,10322.44,10326.68,5280623000.0,0.2905,0.041075559654498175,65.42000000000007,0.6378070823689539,0.49,5.13,3.77,4.51,0.2339,5.58,5.6739562506313135,66.0,-0.48484848484848486,-0.8484848484848485,488.581604483,-164.621254308,1432,-653,323.96035017500003,779,-0.1430386770960249,-0.2347230621597817,0.1146044974539824,-0.0670619525079477,-0.2807298803478823,0.1419299012609745
2017-09-28,-0.2927,10351.42,10296.45,5003507000.0,0.2992,-0.5310382536888596,24.73999999999978,0.23957360933039257,0.49,5.13,3.77,4.51,0.2339,5.49,6.662302422979798,66.0,-0.5757575757575758,-0.8787878787878788,531.918992989,-167.304232249,1465,-709,364.61476074,756,-0.0209006944166923,-0.2616103181994986,0.1526861317469084,-0.1933392200828065,-0.1268664461988611,0.095008728122556
2017-09-29,0.3253,10319.69,10329.94,4925439000.0,0.2841,0.09932468901682123,23.23999999999978,0.22570886082096042,0.49,5.13,3.77,4.51,0.2339,5.65,6.3659310389303485,67.0,-0.6417910447761194,-0.7014925373134329,507.60767182,-122.965121633,1467,-633,384.642550187,834,-0.0894174146486905,0.1827306513954222,0.1549941095828433,-0.0219629283740696,-0.0510679185630456,0.2541327065919752
2017-09-30,0.5228,10362.55,10383.94,3583409000.0,0.1603,0.20641637434802473,32.60999999999876,0.3156843118159327,0.49,5.13,3.77,4.51,0.2339,5.76,7.166016256878307,63.0,-0.5555555555555556,-0.8412698412698413,487.135385938,-128.840767467,1361,-553,358.29461847100004,808,-0.1471145621848389,0.1238483208613991,0.0326712842782932,0.1584331681614428,-0.1507860844448504,0.2010913804355021
2017-10-01,,,,,,,,,-0.33,2.67,3.75,4.61,0.2686,,11.484236661177249,7.0,-0.7777777777777778,-0.9206349206349207,129.56822779399997,-21.25107605,275,-87,108.31715174399996,188,-1.1548479045398747,1.2020500966407466,-1.2205606806343603,1.209240430480803,-1.0968677261647228,-1.063740243295778
2017-10-02,0.7822,10425.1,10465.16,4720525000.0,0.2569,0.38426489913765327,41.159999999999854,0.3963813350231208,-0.33,2.67,3.75,4.61,0.2686,5.83,7.833700629718876,83.0,-0.6385542168674698,-0.8554216867469879,690.332796104,-163.609285949,1737,-674,526.723510155,1063,0.4255577334682351,-0.2245816994759036,0.4665711174340556,-0.1144159278485198,0.4866613000887336,0.7213043869701417
2017-10-03,0.04,10462.7,10469.35,4790980000.0,0.2781,0.06355911953893006,-2.459999999999127,-0.023506568461438976,-0.33,2.67,3.75,4.61,0.2686,5.85,6.630411165160642,83.0,-0.5180722891566265,-0.9036144578313253,595.262480945,-148.459226232,1644,-599,446.803254713,1045,0.1576205802038889,-0.0727565471318796,0.3592501480630825,0.0547054126535231,0.1841896914864525,0.6845834688618142
2017-10-04,,,,,,,,,-0.33,2.67,3.75,4.61,0.2686,,10.835607256746988,10.0,-0.5590361445783132,-0.9518072289156627,148.463969336,-17.406601883,297,-75,131.05736745299998,222,-1.1015939399441443,1.2405771973248765,-1.1951729244390767,1.2362998449611302,-1.0108035664917618,-0.9943785090911595
2017-10-05,0.4673,10473.28,10518.27,4672633000.0,0.2749,0.4295693421736054,3.930000000000291,0.037538147067394737,-0.33,2.67,3.75,4.61,0.2686,5.85,8.245306883226496,78.0,-0.5641025641025641,-0.8205128205128205,609.236687648,-114.065391066,1603,-585,495.171296582,1018,0.1970041581048077,0.2719186133174036,0.3119366024264169,0.0862747295472378,0.3672466568095454,0.6295020916993229
2017-10-06,0.1382,10538.21,10532.81,4669025000.0,0.2822,-0.05124209899024252,19.93999999999869,0.18957490157600718,-0.33,2.67,3.75,4.61,0.2686,5.74,7.545191345253165,79.0,-0.4177215189873418,-0.9240506329113924,588.052373786,-116.788368766,1761,-644,471.26400502,1117,0.1373002984873254,0.2446305027848766,0.4942668514652744,-0.0467673916477026,0.2767655028631618,0.8314671412951241
